baseline_id,image_name,perception_type,score_run_id,score
16,baseline,safe,3,8
16,baseline,lively,3,9
16,baseline,beautiful,3,8
16,baseline,wealthy,3,7
16,baseline,depressing,3,2
16,baseline,boring,3,3
16,baseline,safe,4,7
16,baseline,lively,4,8
16,baseline,beautiful,4,8
16,baseline,wealthy,4,7
16,baseline,depressing,4,3
16,baseline,boring,4,3
16,baseline,safe,5,7.5
16,baseline,lively,5,8.5
16,baseline,beautiful,5,8
16,baseline,wealthy,5,7
16,baseline,depressing,5,3
16,baseline,boring,5,3.5
16,baseline,safe,6,8
16,baseline,lively,6,9
16,baseline,beautiful,6,8
16,baseline,wealthy,6,7
16,baseline,depressing,6,3
16,baseline,boring,6,2
16,baseline,safe,7,8
16,baseline,lively,7,9
16,baseline,beautiful,7,8
16,baseline,wealthy,7,7
16,baseline,depressing,7,3
16,baseline,boring,7,2
16,baseline,safe,8,8
16,baseline,lively,8,9
16,baseline,beautiful,8,8
16,baseline,wealthy,8,7
16,baseline,depressing,8,2
16,baseline,boring,8,3
16,baseline,safe,9,8
16,baseline,lively,9,9
16,baseline,beautiful,9,8
16,baseline,wealthy,9,7
16,baseline,depressing,9,2
16,baseline,boring,9,3
16,baseline,safe,10,8
16,baseline,lively,10,9
16,baseline,beautiful,10,8
16,baseline,wealthy,10,7
16,baseline,depressing,10,3
16,baseline,boring,10,2
16,add_a_bridge,safe,1,8
16,add_a_bridge,lively,1,9
16,add_a_bridge,beautiful,1,8
16,add_a_bridge,wealthy,1,7
16,add_a_bridge,depressing,1,2
16,add_a_bridge,boring,1,3
16,add_a_bridge,safe,2,7
16,add_a_bridge,lively,2,8
16,add_a_bridge,beautiful,2,8
16,add_a_bridge,wealthy,2,7
16,add_a_bridge,depressing,2,2
16,add_a_bridge,boring,2,3
16,add_a_bridge,safe,3,8
16,add_a_bridge,lively,3,9
16,add_a_bridge,beautiful,3,8
16,add_a_bridge,wealthy,3,7
16,add_a_bridge,depressing,3,3
16,add_a_bridge,boring,3,2
16,add_a_bridge,safe,4,8
16,add_a_bridge,lively,4,9
16,add_a_bridge,beautiful,4,8
16,add_a_bridge,wealthy,4,7
16,add_a_bridge,depressing,4,3
16,add_a_bridge,boring,4,2
16,add_a_bridge,safe,5,8
16,add_a_bridge,lively,5,8
16,add_a_bridge,beautiful,5,7
16,add_a_bridge,wealthy,5,7
16,add_a_bridge,depressing,5,3
16,add_a_bridge,boring,5,3
16,add_a_bridge,safe,6,7.5
16,add_a_bridge,lively,6,8.5
16,add_a_bridge,beautiful,6,8
16,add_a_bridge,wealthy,6,7
16,add_a_bridge,depressing,6,3
16,add_a_bridge,boring,6,3.5
16,add_a_bridge,safe,7,8
16,add_a_bridge,lively,7,9
16,add_a_bridge,beautiful,7,8
16,add_a_bridge,wealthy,7,7
16,add_a_bridge,depressing,7,3
16,add_a_bridge,boring,7,2
16,add_a_bridge,safe,8,8
16,add_a_bridge,lively,8,9
16,add_a_bridge,beautiful,8,8
16,add_a_bridge,wealthy,8,7
16,add_a_bridge,depressing,8,3
16,add_a_bridge,boring,8,2
16,add_a_bridge,safe,9,8
16,add_a_bridge,lively,9,9
16,add_a_bridge,beautiful,9,8
16,add_a_bridge,wealthy,9,7
16,add_a_bridge,depressing,9,3
16,add_a_bridge,boring,9,2
16,add_a_building,safe,1,8
16,add_a_building,lively,1,9
16,add_a_building,beautiful,1,8
16,add_a_building,wealthy,1,7
16,add_a_building,depressing,1,2
16,add_a_building,boring,1,3
16,add_a_building,safe,2,8
16,add_a_building,lively,2,9
16,add_a_building,beautiful,2,8
16,add_a_building,wealthy,2,7
16,add_a_building,depressing,2,2
16,add_a_building,boring,2,3
16,add_a_building,safe,3,8
16,add_a_building,lively,3,9
16,add_a_building,beautiful,3,8
16,add_a_building,wealthy,3,7
16,add_a_building,depressing,3,3
16,add_a_building,boring,3,3
16,add_a_building,safe,4,7
16,add_a_building,lively,4,8
16,add_a_building,beautiful,4,7
16,add_a_building,wealthy,4,7
16,add_a_building,depressing,4,3
16,add_a_building,boring,4,4
16,add_a_building,safe,5,7
16,add_a_building,lively,5,8
16,add_a_building,beautiful,5,8
16,add_a_building,wealthy,5,7
16,add_a_building,depressing,5,3
16,add_a_building,boring,5,3
16,add_a_building,safe,6,7
16,add_a_building,lively,6,8
16,add_a_building,beautiful,6,7
16,add_a_building,wealthy,6,6
16,add_a_building,depressing,6,3
16,add_a_building,boring,6,4
16,add_a_building,safe,7,8
16,add_a_building,lively,7,9
16,add_a_building,beautiful,7,8
16,add_a_building,wealthy,7,7
16,add_a_building,depressing,7,3
16,add_a_building,boring,7,2
16,add_a_building,safe,8,8
16,add_a_building,lively,8,9
16,add_a_building,beautiful,8,8
16,add_a_building,wealthy,8,7
16,add_a_building,depressing,8,3
16,add_a_building,boring,8,2
16,add_a_building,safe,9,7
16,add_a_building,lively,9,8
16,add_a_building,beautiful,9,7
16,add_a_building,wealthy,9,7
16,add_a_building,depressing,9,3
16,add_a_building,boring,9,4
16,add_a_building,safe,10,7
16,add_a_building,lively,10,8
16,add_a_building,beautiful,10,7
16,add_a_building,wealthy,10,7
16,add_a_building,depressing,10,3
16,add_a_building,boring,10,4
16,add_a_car,safe,1,7
16,add_a_car,lively,1,8
16,add_a_car,beautiful,1,7
16,add_a_car,wealthy,1,7
16,add_a_car,depressing,1,3
16,add_a_car,boring,1,3
16,add_a_car,safe,2,8
16,add_a_car,lively,2,9
16,add_a_car,beautiful,2,8
16,add_a_car,wealthy,2,7
16,add_a_car,depressing,2,3
16,add_a_car,boring,2,2
16,add_a_car,safe,3,8
16,add_a_car,lively,3,9
16,add_a_car,beautiful,3,8
16,add_a_car,wealthy,3,7
16,add_a_car,depressing,3,3
16,add_a_car,boring,3,2
16,add_a_car,safe,4,8
16,add_a_car,lively,4,9
16,add_a_car,beautiful,4,8
16,add_a_car,wealthy,4,7
16,add_a_car,depressing,4,2
16,add_a_car,boring,4,3
16,add_a_car,safe,5,7
16,add_a_car,lively,5,8
16,add_a_car,beautiful,5,8
16,add_a_car,wealthy,5,7
16,add_a_car,depressing,5,3
16,add_a_car,boring,5,4
16,add_a_car,safe,6,8
16,add_a_car,lively,6,8
16,add_a_car,beautiful,6,7.5
16,add_a_car,wealthy,6,7
16,add_a_car,depressing,6,3
16,add_a_car,boring,6,3.5
16,add_a_car,safe,7,7
16,add_a_car,lively,7,8
16,add_a_car,beautiful,7,8
16,add_a_car,wealthy,7,7
16,add_a_car,depressing,7,3
16,add_a_car,boring,7,3
16,add_a_car,safe,8,8
16,add_a_car,lively,8,9
16,add_a_car,beautiful,8,8
16,add_a_car,wealthy,8,7
16,add_a_car,depressing,8,3
16,add_a_car,boring,8,2
16,add_a_car,safe,9,8
16,add_a_car,lively,9,9
16,add_a_car,beautiful,9,7
16,add_a_car,wealthy,9,7
16,add_a_car,depressing,9,3
16,add_a_car,boring,9,4
16,add_a_car,safe,10,8
16,add_a_car,lively,10,8
16,add_a_car,beautiful,10,7
16,add_a_car,wealthy,10,7
16,add_a_car,depressing,10,3
16,add_a_car,boring,10,3
16,add_some_earth,safe,1,5
16,add_some_earth,lively,1,8
16,add_some_earth,beautiful,1,7
16,add_some_earth,wealthy,1,6
16,add_some_earth,depressing,1,3
16,add_some_earth,boring,1,4
16,add_some_earth,safe,2,5
16,add_some_earth,lively,2,8
16,add_some_earth,beautiful,2,7
16,add_some_earth,wealthy,2,6
16,add_some_earth,depressing,2,3
16,add_some_earth,boring,2,4
16,add_some_earth,safe,3,5
16,add_some_earth,lively,3,8
16,add_some_earth,beautiful,3,7
16,add_some_earth,wealthy,3,6
16,add_some_earth,depressing,3,4
16,add_some_earth,boring,3,3
16,add_some_earth,safe,4,5
16,add_some_earth,lively,4,8
16,add_some_earth,beautiful,4,7
16,add_some_earth,wealthy,4,6
16,add_some_earth,depressing,4,4
16,add_some_earth,boring,4,3
16,add_some_earth,safe,5,5
16,add_some_earth,lively,5,8
16,add_some_earth,beautiful,5,7
16,add_some_earth,wealthy,5,6
16,add_some_earth,depressing,5,3
16,add_some_earth,boring,5,4
16,add_some_earth,safe,6,5
16,add_some_earth,lively,6,7
16,add_some_earth,beautiful,6,7
16,add_some_earth,wealthy,6,6
16,add_some_earth,depressing,6,4
16,add_some_earth,boring,6,4
16,add_some_earth,safe,7,5
16,add_some_earth,lively,7,8
16,add_some_earth,beautiful,7,7
16,add_some_earth,wealthy,7,6
16,add_some_earth,depressing,7,4
16,add_some_earth,boring,7,3
16,add_some_earth,safe,8,5
16,add_some_earth,lively,8,7
16,add_some_earth,beautiful,8,7
16,add_some_earth,wealthy,8,6
16,add_some_earth,depressing,8,4
16,add_some_earth,boring,8,3
16,add_some_earth,safe,9,5
16,add_some_earth,lively,9,8
16,add_some_earth,beautiful,9,7
16,add_some_earth,wealthy,9,6
16,add_some_earth,depressing,9,4
16,add_some_earth,boring,9,3
16,add_some_earth,safe,10,5
16,add_some_earth,lively,10,7
16,add_some_earth,beautiful,10,7
16,add_some_earth,wealthy,10,6
16,add_some_earth,depressing,10,4
16,add_some_earth,boring,10,3
16,add_a_fence,safe,1,8
16,add_a_fence,lively,1,9
16,add_a_fence,beautiful,1,7.5
16,add_a_fence,wealthy,1,7
16,add_a_fence,depressing,1,3
16,add_a_fence,boring,1,2.5
16,add_a_fence,safe,2,8
16,add_a_fence,lively,2,8
16,add_a_fence,beautiful,2,7
16,add_a_fence,wealthy,2,7
16,add_a_fence,depressing,2,3
16,add_a_fence,boring,2,3
16,add_a_fence,safe,3,8
16,add_a_fence,lively,3,9
16,add_a_fence,beautiful,3,8
16,add_a_fence,wealthy,3,7
16,add_a_fence,depressing,3,3
16,add_a_fence,boring,3,2
16,add_a_fence,safe,4,8
16,add_a_fence,lively,4,8
16,add_a_fence,beautiful,4,7
16,add_a_fence,wealthy,4,7
16,add_a_fence,depressing,4,3
16,add_a_fence,boring,4,3
16,add_a_fence,safe,5,8
16,add_a_fence,lively,5,9
16,add_a_fence,beautiful,5,8
16,add_a_fence,wealthy,5,7
16,add_a_fence,depressing,5,3
16,add_a_fence,boring,5,2
16,add_a_fence,safe,6,8
16,add_a_fence,lively,6,9
16,add_a_fence,beautiful,6,8
16,add_a_fence,wealthy,6,7
16,add_a_fence,depressing,6,2
16,add_a_fence,boring,6,3
16,add_a_fence,safe,7,8
16,add_a_fence,lively,7,8.5
16,add_a_fence,beautiful,7,8
16,add_a_fence,wealthy,7,7
16,add_a_fence,depressing,7,3
16,add_a_fence,boring,7,3.5
16,add_a_fence,safe,8,8
16,add_a_fence,lively,8,9
16,add_a_fence,beautiful,8,8
16,add_a_fence,wealthy,8,7
16,add_a_fence,depressing,8,3
16,add_a_fence,boring,8,2
16,add_a_fence,safe,9,7.5
16,add_a_fence,lively,9,8
16,add_a_fence,beautiful,9,7
16,add_a_fence,wealthy,9,7
16,add_a_fence,depressing,9,3
16,add_a_fence,boring,9,3.5
16,add_a_fence,safe,10,8
16,add_a_fence,lively,10,9
16,add_a_fence,beautiful,10,8
16,add_a_fence,wealthy,10,7
16,add_a_fence,depressing,10,3
16,add_a_fence,boring,10,2
16,add_a_field,safe,1,8
16,add_a_field,lively,1,9
16,add_a_field,beautiful,1,8
16,add_a_field,wealthy,1,7
16,add_a_field,depressing,1,2
16,add_a_field,boring,1,3
16,add_a_field,safe,2,7
16,add_a_field,lively,2,8
16,add_a_field,beautiful,2,7
16,add_a_field,wealthy,2,6
16,add_a_field,depressing,2,3
16,add_a_field,boring,2,4
16,add_a_field,safe,3,8
16,add_a_field,lively,3,9
16,add_a_field,beautiful,3,8
16,add_a_field,wealthy,3,7
16,add_a_field,depressing,3,3
16,add_a_field,boring,3,2
16,add_a_field,safe,4,8
16,add_a_field,lively,4,9
16,add_a_field,beautiful,4,8
16,add_a_field,wealthy,4,7
16,add_a_field,depressing,4,3
16,add_a_field,boring,4,4
16,add_a_field,safe,5,7
16,add_a_field,lively,5,8
16,add_a_field,beautiful,5,8
16,add_a_field,wealthy,5,7
16,add_a_field,depressing,5,3
16,add_a_field,boring,5,3
16,add_a_field,safe,6,8
16,add_a_field,lively,6,9
16,add_a_field,beautiful,6,8
16,add_a_field,wealthy,6,7
16,add_a_field,depressing,6,3
16,add_a_field,boring,6,2
16,add_a_field,safe,7,8
16,add_a_field,lively,7,9
16,add_a_field,beautiful,7,7
16,add_a_field,wealthy,7,7
16,add_a_field,depressing,7,2
16,add_a_field,boring,7,3
16,add_a_field,safe,8,8
16,add_a_field,lively,8,8
16,add_a_field,beautiful,8,7.5
16,add_a_field,wealthy,8,7
16,add_a_field,depressing,8,3
16,add_a_field,boring,8,3.5
16,add_a_field,safe,9,8
16,add_a_field,lively,9,9
16,add_a_field,beautiful,9,8
16,add_a_field,wealthy,9,7
16,add_a_field,depressing,9,2
16,add_a_field,boring,9,2
16,add_a_field,safe,10,8
16,add_a_field,lively,10,9
16,add_a_field,beautiful,10,8
16,add_a_field,wealthy,10,7
16,add_a_field,depressing,10,3
16,add_a_field,boring,10,2
16,add_the_floor,safe,1,8
16,add_the_floor,lively,1,9
16,add_the_floor,beautiful,1,8
16,add_the_floor,wealthy,1,7
16,add_the_floor,depressing,1,2
16,add_the_floor,boring,1,3
16,add_the_floor,safe,2,8
16,add_the_floor,lively,2,9
16,add_the_floor,beautiful,2,8
16,add_the_floor,wealthy,2,7
16,add_the_floor,depressing,2,3
16,add_the_floor,boring,2,2
16,add_the_floor,safe,3,8
16,add_the_floor,lively,3,8
16,add_the_floor,beautiful,3,7
16,add_the_floor,wealthy,3,7
16,add_the_floor,depressing,3,3
16,add_the_floor,boring,3,3
16,add_the_floor,safe,4,7
16,add_the_floor,lively,4,8
16,add_the_floor,beautiful,4,7
16,add_the_floor,wealthy,4,6
16,add_the_floor,depressing,4,3
16,add_the_floor,boring,4,4
16,add_the_floor,safe,5,8
16,add_the_floor,lively,5,9
16,add_the_floor,beautiful,5,8
16,add_the_floor,wealthy,5,7
16,add_the_floor,depressing,5,3
16,add_the_floor,boring,5,2
16,add_the_floor,safe,6,8
16,add_the_floor,lively,6,9
16,add_the_floor,beautiful,6,8
16,add_the_floor,wealthy,6,7
16,add_the_floor,depressing,6,2
16,add_the_floor,boring,6,3
16,add_the_floor,safe,7,8
16,add_the_floor,lively,7,9
16,add_the_floor,beautiful,7,8
16,add_the_floor,wealthy,7,7
16,add_the_floor,depressing,7,3
16,add_the_floor,boring,7,2
16,add_the_floor,safe,8,8
16,add_the_floor,lively,8,9
16,add_the_floor,beautiful,8,8
16,add_the_floor,wealthy,8,7
16,add_the_floor,depressing,8,3
16,add_the_floor,boring,8,2
16,add_the_floor,safe,9,8
16,add_the_floor,lively,9,8
16,add_the_floor,beautiful,9,7
16,add_the_floor,wealthy,9,7
16,add_the_floor,depressing,9,3
16,add_the_floor,boring,9,4
16,add_the_floor,safe,10,7.5
16,add_the_floor,lively,10,8
16,add_the_floor,beautiful,10,7.5
16,add_the_floor,wealthy,10,7
16,add_the_floor,depressing,10,3
16,add_the_floor,boring,10,3.5
16,add_some_grass,safe,1,7.5
16,add_some_grass,lively,1,8.5
16,add_some_grass,beautiful,1,8
16,add_some_grass,wealthy,1,7
16,add_some_grass,depressing,1,3
16,add_some_grass,boring,1,3.5
16,add_some_grass,safe,2,8
16,add_some_grass,lively,2,9
16,add_some_grass,beautiful,2,8
16,add_some_grass,wealthy,2,7
16,add_some_grass,depressing,2,2
16,add_some_grass,boring,2,3
16,add_some_grass,safe,3,7
16,add_some_grass,lively,3,8
16,add_some_grass,beautiful,3,8
16,add_some_grass,wealthy,3,7
16,add_some_grass,depressing,3,3
16,add_some_grass,boring,3,3
16,add_some_grass,safe,4,8
16,add_some_grass,lively,4,9
16,add_some_grass,beautiful,4,8
16,add_some_grass,wealthy,4,7
16,add_some_grass,depressing,4,3
16,add_some_grass,boring,4,2
16,add_some_grass,safe,5,8
16,add_some_grass,lively,5,9
16,add_some_grass,beautiful,5,8
16,add_some_grass,wealthy,5,7
16,add_some_grass,depressing,5,2
16,add_some_grass,boring,5,3
16,add_some_grass,safe,6,7
16,add_some_grass,lively,6,8
16,add_some_grass,beautiful,6,7
16,add_some_grass,wealthy,6,7
16,add_some_grass,depressing,6,3
16,add_some_grass,boring,6,3
16,add_some_grass,safe,7,8
16,add_some_grass,lively,7,9
16,add_some_grass,beautiful,7,8
16,add_some_grass,wealthy,7,7
16,add_some_grass,depressing,7,2
16,add_some_grass,boring,7,3
16,add_some_grass,safe,8,8
16,add_some_grass,lively,8,9
16,add_some_grass,beautiful,8,8
16,add_some_grass,wealthy,8,7
16,add_some_grass,depressing,8,2
16,add_some_grass,boring,8,2
16,add_some_grass,safe,9,8
16,add_some_grass,lively,9,9
16,add_some_grass,beautiful,9,8
16,add_some_grass,wealthy,9,7
16,add_some_grass,depressing,9,3
16,add_some_grass,boring,9,2
16,add_some_grass,safe,10,7.5
16,add_some_grass,lively,10,8.5
16,add_some_grass,beautiful,10,8
16,add_some_grass,wealthy,10,7
16,add_some_grass,depressing,10,3
16,add_some_grass,boring,10,2.5
16,add_a_hill,safe,1,8
16,add_a_hill,lively,1,9
16,add_a_hill,beautiful,1,8
16,add_a_hill,wealthy,1,7
16,add_a_hill,depressing,1,3
16,add_a_hill,boring,1,2
16,add_a_hill,safe,2,8
16,add_a_hill,lively,2,8
16,add_a_hill,beautiful,2,7
16,add_a_hill,wealthy,2,7
16,add_a_hill,depressing,2,3
16,add_a_hill,boring,2,3
16,add_a_hill,safe,3,7
16,add_a_hill,lively,3,8
16,add_a_hill,beautiful,3,7
16,add_a_hill,wealthy,3,6
16,add_a_hill,depressing,3,3
16,add_a_hill,boring,3,4
16,add_a_hill,safe,4,8
16,add_a_hill,lively,4,8
16,add_a_hill,beautiful,4,7
16,add_a_hill,wealthy,4,7
16,add_a_hill,depressing,4,3
16,add_a_hill,boring,4,3
16,add_a_hill,safe,5,7.5
16,add_a_hill,lively,5,8
16,add_a_hill,beautiful,5,8
16,add_a_hill,wealthy,5,7
16,add_a_hill,depressing,5,3
16,add_a_hill,boring,5,3.5
16,add_a_hill,safe,6,7
16,add_a_hill,lively,6,8
16,add_a_hill,beautiful,6,7
16,add_a_hill,wealthy,6,7
16,add_a_hill,depressing,6,3
16,add_a_hill,boring,6,3
16,add_a_hill,safe,7,8
16,add_a_hill,lively,7,9
16,add_a_hill,beautiful,7,7
16,add_a_hill,wealthy,7,8
16,add_a_hill,depressing,7,3
16,add_a_hill,boring,7,4
16,add_a_hill,safe,8,7
16,add_a_hill,lively,8,8
16,add_a_hill,beautiful,8,8
16,add_a_hill,wealthy,8,7
16,add_a_hill,depressing,8,3
16,add_a_hill,boring,8,3
16,add_a_hill,safe,9,7
16,add_a_hill,lively,9,8
16,add_a_hill,beautiful,9,8
16,add_a_hill,wealthy,9,7
16,add_a_hill,depressing,9,3
16,add_a_hill,boring,9,3
16,add_a_hill,safe,10,8
16,add_a_hill,lively,10,9
16,add_a_hill,beautiful,10,8
16,add_a_hill,wealthy,10,7
16,add_a_hill,depressing,10,3
16,add_a_hill,boring,10,3
16,add_a_house,safe,1,7.5
16,add_a_house,lively,1,8
16,add_a_house,beautiful,1,7
16,add_a_house,wealthy,1,6.5
16,add_a_house,depressing,1,3.5
16,add_a_house,boring,1,4
16,add_a_house,safe,2,8
16,add_a_house,lively,2,7
16,add_a_house,beautiful,2,8
16,add_a_house,wealthy,2,7
16,add_a_house,depressing,2,3
16,add_a_house,boring,2,4
16,add_a_house,safe,3,8
16,add_a_house,lively,3,7
16,add_a_house,beautiful,3,8
16,add_a_house,wealthy,3,7
16,add_a_house,depressing,3,3
16,add_a_house,boring,3,4
16,add_a_house,safe,4,8
16,add_a_house,lively,4,7
16,add_a_house,beautiful,4,8
16,add_a_house,wealthy,4,7
16,add_a_house,depressing,4,3
16,add_a_house,boring,4,4
16,add_a_house,safe,5,7
16,add_a_house,lively,5,8
16,add_a_house,beautiful,5,8
16,add_a_house,wealthy,5,7
16,add_a_house,depressing,5,3
16,add_a_house,boring,5,4
16,add_a_house,safe,6,8
16,add_a_house,lively,6,7
16,add_a_house,beautiful,6,8
16,add_a_house,wealthy,6,7
16,add_a_house,depressing,6,3
16,add_a_house,boring,6,4
16,add_a_house,safe,7,8
16,add_a_house,lively,7,7.5
16,add_a_house,beautiful,7,8
16,add_a_house,wealthy,7,7
16,add_a_house,depressing,7,3
16,add_a_house,boring,7,4
16,add_a_house,safe,8,8
16,add_a_house,lively,8,7
16,add_a_house,beautiful,8,8
16,add_a_house,wealthy,8,7
16,add_a_house,depressing,8,3
16,add_a_house,boring,8,4
16,add_a_house,safe,9,8
16,add_a_house,lively,9,7
16,add_a_house,beautiful,9,8
16,add_a_house,wealthy,9,7
16,add_a_house,depressing,9,3
16,add_a_house,boring,9,4
16,add_a_path,safe,1,8
16,add_a_path,lively,1,9
16,add_a_path,beautiful,1,8
16,add_a_path,wealthy,1,7
16,add_a_path,depressing,1,2
16,add_a_path,boring,1,3
16,add_a_path,safe,2,8
16,add_a_path,lively,2,9
16,add_a_path,beautiful,2,8
16,add_a_path,wealthy,2,7
16,add_a_path,depressing,2,2
16,add_a_path,boring,2,3
16,add_a_path,safe,3,8
16,add_a_path,lively,3,9
16,add_a_path,beautiful,3,7
16,add_a_path,wealthy,3,7
16,add_a_path,depressing,3,2
16,add_a_path,boring,3,3
16,add_a_path,safe,4,8
16,add_a_path,lively,4,9
16,add_a_path,beautiful,4,8
16,add_a_path,wealthy,4,7
16,add_a_path,depressing,4,3
16,add_a_path,boring,4,2
16,add_a_path,safe,5,8
16,add_a_path,lively,5,9
16,add_a_path,beautiful,5,8
16,add_a_path,wealthy,5,7
16,add_a_path,depressing,5,2
16,add_a_path,boring,5,3
16,add_a_path,safe,6,8
16,add_a_path,lively,6,9
16,add_a_path,beautiful,6,8
16,add_a_path,wealthy,6,7
16,add_a_path,depressing,6,2
16,add_a_path,boring,6,3
16,add_a_path,safe,7,8
16,add_a_path,lively,7,9
16,add_a_path,beautiful,7,8
16,add_a_path,wealthy,7,7
16,add_a_path,depressing,7,3
16,add_a_path,boring,7,3
16,add_a_path,safe,8,8
16,add_a_path,lively,8,9
16,add_a_path,beautiful,8,8
16,add_a_path,wealthy,8,7
16,add_a_path,depressing,8,2
16,add_a_path,boring,8,3
16,add_a_path,safe,9,7.5
16,add_a_path,lively,9,8.5
16,add_a_path,beautiful,9,8
16,add_a_path,wealthy,9,7
16,add_a_path,depressing,9,3
16,add_a_path,boring,9,3.5
16,add_a_path,safe,10,8
16,add_a_path,lively,10,9
16,add_a_path,beautiful,10,8
16,add_a_path,wealthy,10,7
16,add_a_path,depressing,10,2
16,add_a_path,boring,10,3
16,add_a_pole,safe,1,7
16,add_a_pole,lively,1,8
16,add_a_pole,beautiful,1,7
16,add_a_pole,wealthy,1,6
16,add_a_pole,depressing,1,3
16,add_a_pole,boring,1,4
16,add_a_pole,safe,2,7
16,add_a_pole,lively,2,8
16,add_a_pole,beautiful,2,8
16,add_a_pole,wealthy,2,7
16,add_a_pole,depressing,2,3
16,add_a_pole,boring,2,3
16,add_a_pole,safe,3,7
16,add_a_pole,lively,3,8
16,add_a_pole,beautiful,3,7
16,add_a_pole,wealthy,3,6
16,add_a_pole,depressing,3,3
16,add_a_pole,boring,3,4
16,add_a_pole,safe,4,7
16,add_a_pole,lively,4,8
16,add_a_pole,beautiful,4,7
16,add_a_pole,wealthy,4,7
16,add_a_pole,depressing,4,3
16,add_a_pole,boring,4,4
16,add_a_pole,safe,5,8
16,add_a_pole,lively,5,9
16,add_a_pole,beautiful,5,7
16,add_a_pole,wealthy,5,7
16,add_a_pole,depressing,5,3
16,add_a_pole,boring,5,3
16,add_a_pole,safe,6,7
16,add_a_pole,lively,6,8
16,add_a_pole,beautiful,6,7
16,add_a_pole,wealthy,6,6
16,add_a_pole,depressing,6,3
16,add_a_pole,boring,6,3
16,add_a_pole,safe,7,8
16,add_a_pole,lively,7,8.5
16,add_a_pole,beautiful,7,8
16,add_a_pole,wealthy,7,7
16,add_a_pole,depressing,7,3
16,add_a_pole,boring,7,4
16,add_a_pole,safe,8,7
16,add_a_pole,lively,8,8
16,add_a_pole,beautiful,8,8
16,add_a_pole,wealthy,8,7
16,add_a_pole,depressing,8,3
16,add_a_pole,boring,8,4
16,add_a_pole,safe,9,7
16,add_a_pole,lively,9,8
16,add_a_pole,beautiful,9,7
16,add_a_pole,wealthy,9,6
16,add_a_pole,depressing,9,3
16,add_a_pole,boring,9,3
16,add_a_pole,safe,10,8
16,add_a_pole,lively,10,9
16,add_a_pole,beautiful,10,8
16,add_a_pole,wealthy,10,7
16,add_a_pole,depressing,10,3
16,add_a_pole,boring,10,2
16,add_a_road,safe,1,8
16,add_a_road,lively,1,9
16,add_a_road,beautiful,1,8
16,add_a_road,wealthy,1,7
16,add_a_road,depressing,1,2
16,add_a_road,boring,1,3
16,add_a_road,safe,2,8
16,add_a_road,lively,2,8
16,add_a_road,beautiful,2,7
16,add_a_road,wealthy,2,7
16,add_a_road,depressing,2,3
16,add_a_road,boring,2,3
16,add_a_road,safe,3,8
16,add_a_road,lively,3,9
16,add_a_road,beautiful,3,8
16,add_a_road,wealthy,3,7
16,add_a_road,depressing,3,2
16,add_a_road,boring,3,3
16,add_a_road,safe,4,8
16,add_a_road,lively,4,9
16,add_a_road,beautiful,4,8
16,add_a_road,wealthy,4,7
16,add_a_road,depressing,4,3
16,add_a_road,boring,4,2
16,add_a_road,safe,5,8
16,add_a_road,lively,5,9
16,add_a_road,beautiful,5,8
16,add_a_road,wealthy,5,7
16,add_a_road,depressing,5,2
16,add_a_road,boring,5,3
16,add_a_road,safe,6,8
16,add_a_road,lively,6,9
16,add_a_road,beautiful,6,8
16,add_a_road,wealthy,6,7
16,add_a_road,depressing,6,3
16,add_a_road,boring,6,3
16,add_a_road,safe,7,8
16,add_a_road,lively,7,9
16,add_a_road,beautiful,7,8
16,add_a_road,wealthy,7,7
16,add_a_road,depressing,7,2
16,add_a_road,boring,7,3
16,add_a_road,safe,8,8
16,add_a_road,lively,8,9
16,add_a_road,beautiful,8,8
16,add_a_road,wealthy,8,7
16,add_a_road,depressing,8,3
16,add_a_road,boring,8,4
16,add_a_road,safe,9,8
16,add_a_road,lively,9,9
16,add_a_road,beautiful,9,8
16,add_a_road,wealthy,9,7
16,add_a_road,depressing,9,2
16,add_a_road,boring,9,3
16,add_a_road,safe,10,8
16,add_a_road,lively,10,9
16,add_a_road,beautiful,10,8
16,add_a_road,wealthy,10,7
16,add_a_road,depressing,10,2
16,add_a_road,boring,10,3
16,add_a_signboard,safe,1,8
16,add_a_signboard,lively,1,9
16,add_a_signboard,beautiful,1,8
16,add_a_signboard,wealthy,1,7
16,add_a_signboard,depressing,1,2
16,add_a_signboard,boring,1,3
16,add_a_signboard,safe,2,7
16,add_a_signboard,lively,2,8
16,add_a_signboard,beautiful,2,8
16,add_a_signboard,wealthy,2,7
16,add_a_signboard,depressing,2,3
16,add_a_signboard,boring,2,3
16,add_a_signboard,safe,3,8
16,add_a_signboard,lively,3,9
16,add_a_signboard,beautiful,3,8
16,add_a_signboard,wealthy,3,7
16,add_a_signboard,depressing,3,3
16,add_a_signboard,boring,3,2
16,add_a_signboard,safe,4,8
16,add_a_signboard,lively,4,9
16,add_a_signboard,beautiful,4,8
16,add_a_signboard,wealthy,4,7
16,add_a_signboard,depressing,4,2
16,add_a_signboard,boring,4,3
16,add_a_signboard,safe,5,8
16,add_a_signboard,lively,5,8
16,add_a_signboard,beautiful,5,7.5
16,add_a_signboard,wealthy,5,7
16,add_a_signboard,depressing,5,3
16,add_a_signboard,boring,5,3
16,add_a_signboard,safe,6,7.5
16,add_a_signboard,lively,6,8.5
16,add_a_signboard,beautiful,6,8
16,add_a_signboard,wealthy,6,7
