prompt_variant_id,setting_id,outcome,relation,population_direction,surface,answer_order,clean_margin,target_slope,target_plus1_effect,population_slope,registry_slope,random_1_slope,random_2_slope,random_3_slope,random_4_slope,random_5_slope
scaling_variant_0321,scaling_mechanism_setting_011,gdp,direct,up,surface_c,forward,-5.703124888241291,0.0750000923871993,0.0781250819563865,-0.1562500521540641,0.5546873528510332,-0.0468749180436134,-0.0234375186264514,0.2890626452863216,0.234374925494194,-0.1171876899898052
scaling_variant_0322,scaling_mechanism_setting_011,gdp,direct,up,surface_c,reverse,-5.749999979510903,0.0437502345070242,0.0312501965090632,-0.1562501220032572,0.4140626820735633,-0.0156250325962901,-0.1093751471489667,0.1484373733401298,0.2031251266598701,-0.1484377030283212
scaling_variant_0323,scaling_mechanism_setting_011,gdp,direct,up,surface_d,forward,-4.906250044703484,-0.2593751668930053,-0.3281251927837729,-0.0937500642612576,0.5703124438878149,-0.054687519557774,-0.0390625456348061,0.1875000423751771,0.1718750041909515,-0.0546875051222741
scaling_variant_0324,scaling_mechanism_setting_011,gdp,direct,up,surface_d,reverse,-4.859374939464033,-0.2874998359009623,-0.3749999492429197,-0.070312472525984,0.5078124664723873,-0.0468751019798219,-0.0703125786967575,0.1093751220032572,0.1484375619329512,-0.1484375367872417
scaling_variant_0325,scaling_mechanism_setting_011,gdp,direct,down,surface_c,forward,-2.015624895691872,0.240625050663948,0.437499925494194,0.0312499180436134,0.4531250670552254,-0.0468750894069671,0.0390625447034835,-0.0156250074505805,-0.0937499031424522,0.1328124776482582
scaling_variant_0326,scaling_mechanism_setting_011,gdp,direct,down,surface_c,reverse,-1.2187499403953552,0.3562499940395354,0.5624999403953552,0.1015624850988388,0.5312499403953552,-0.0234375298023223,-0.0781249850988388,-0.0312500447034835,-0.1484375149011612,0.1562499552965164
scaling_variant_0327,scaling_mechanism_setting_011,gdp,direct,down,surface_d,forward,0.390625,0.528125,0.7500000298023224,0.0234375,0.0,0.0078125,-0.0078125,-0.0703125,-0.0625,0.0703125
scaling_variant_0328,scaling_mechanism_setting_011,gdp,direct,down,surface_d,reverse,1.2968749701976776,0.6000000298023224,0.7187501490116119,0.0703125,0.0546875447034835,-0.0078125298023223,-0.0703125074505806,-0.0781249701976776,-0.0703124776482582,0.0937500149011612
scaling_variant_0329,scaling_mechanism_setting_011,gdp,inverse,up,surface_c,forward,-1.65625,-1.034374997019768,-0.562500037252903,-0.1093750223517417,-1.0546874776482582,-0.0468749776482582,-0.0312499776482582,-0.0078125298023223,0.1328124850988388,-0.046875
scaling_variant_0330,scaling_mechanism_setting_011,gdp,inverse,up,surface_c,reverse,2.75,-0.7093749210238456,-0.6718748956918716,-0.437499975785613,-0.5234375391155481,-0.1484374850988388,0.1015625204890966,0.1718749534338712,0.3046874478459358,-0.1406250242143869
scaling_variant_0331,scaling_mechanism_setting_011,gdp,inverse,up,surface_d,forward,-1.9218750894069672,-0.0437500774860382,0.0468750149011611,0.0390625521540641,-0.3515624552965164,-0.0078125,-0.0546875447034835,0.0390625149011611,0.0312499850988388,-0.1640624925494194
scaling_variant_0332,scaling_mechanism_setting_011,gdp,inverse,up,surface_d,reverse,-0.6406249403953552,-0.2312499701976775,-0.125,-0.0234374850988388,-0.2578125149011612,-0.0312499850988388,0.0546875298023223,0.0859375,0.0859374850988388,-0.1328125447034835
scaling_variant_0333,scaling_mechanism_setting_011,gdp,inverse,down,surface_c,forward,-5.687500179745257,0.6156249328050762,0.6250001606531441,0.1328124143183231,-0.3124997932463884,0.0624999684514477,0.0625001929001882,-0.1562500164145603,-0.2265624726423993,0.0156249706633389
scaling_variant_0334,scaling_mechanism_setting_011,gdp,inverse,down,surface_c,reverse,-6.000000211643055,0.5562500286847354,0.5468752079177648,0.1874999064020812,-0.3671873891726136,0.0234374129213392,0.0468749870778992,-0.1093749253777787,-0.2343750500585883,0.0859375115251168
scaling_variant_0335,scaling_mechanism_setting_011,gdp,inverse,down,surface_d,forward,-2.656250052154064,0.8093749523162842,0.7500000521540642,0.1015625037252903,-0.2109374590218067,0.0156250149011611,-0.031249925494194,-0.1093750037252903,-0.1640625223517418,0.0156250186264514
scaling_variant_0336,scaling_mechanism_setting_011,gdp,inverse,down,surface_d,reverse,-3.046875089406967,0.6156250149011612,0.5468750670552254,0.1015624441206455,-0.1328124441206455,0.0078124124556779,-0.007812388241291,-0.0703125111758709,-0.1406250335276127,0.0703124906867742
scaling_variant_0337,scaling_mechanism_setting_011,road,direct,up,surface_c,forward,-2.9375000596046448,0.43125002682209,0.4531251788139343,-0.1171875931322574,0.4531250037252903,-0.046875063329935,-0.0468749105930328,0.289062462747097,0.1406249813735485,-0.0624999180436134
scaling_variant_0338,scaling_mechanism_setting_011,road,direct,up,surface_c,reverse,-4.312499845400453,0.0843749415129423,0.0781248677521944,-0.1562499031424522,0.3125001955777406,-0.0468748593702912,-0.085937506519258,0.1562499040737748,0.1640625223517418,-0.1171875316649675
scaling_variant_0339,scaling_mechanism_setting_011,road,direct,up,surface_d,forward,-0.5312499403953552,0.253124988079071,0.1718749403953552,-0.0078125,0.2187500149011612,2.9802322387695312e-08,-0.0468750298023223,0.0859375298023223,0.046875,-0.1093750149011612
scaling_variant_0340,scaling_mechanism_setting_011,road,direct,up,surface_d,reverse,-1.2812500298023224,0.11875,0.0312500298023223,-0.0078125,0.1328125447034835,2.9802322387695312e-08,-0.0234374850988388,0.0859375149011612,0.0468750298023223,-0.1328125223517418
scaling_variant_0341,scaling_mechanism_setting_011,road,direct,down,surface_c,forward,-0.8593750298023224,0.3968750119209289,0.5781250298023224,0.0859374701976776,0.1171874850988388,0.0078125,0.0468750298023223,-0.0156249403953552,-0.0546874850988388,0.0937500149011612
scaling_variant_0342,scaling_mechanism_setting_011,road,direct,down,surface_c,reverse,-0.484375,0.5687500119209289,0.796875,0.1406250149011612,0.2343750149011612,-0.015625,-0.0078125596046447,-0.0312500298023223,-0.0859374701976776,0.1406250149011612
scaling_variant_0343,scaling_mechanism_setting_011,road,direct,down,surface_d,forward,-0.28125,0.493750011920929,0.703125,0.046875,0.078125,0.0078125,0.0234375,-0.0625,-0.046875,0.078125
scaling_variant_0344,scaling_mechanism_setting_011,road,direct,down,surface_d,reverse,0.40625,0.5968749821186065,0.7968749403953552,0.0859375,0.1484375149011612,-0.015625,-0.0390625,-0.0625,-0.0546875,0.09375
scaling_variant_0345,scaling_mechanism_setting_011,road,inverse,up,surface_c,forward,-0.7812499403953552,-0.9500000119209292,-0.5156250447034836,-0.1171874701976776,-0.6406250298023224,-0.0546875298023223,-0.0546874701976776,0.0156250149011611,0.1015624850988388,-0.078125
scaling_variant_0346,scaling_mechanism_setting_011,road,inverse,up,surface_c,reverse,2.968750085681677,-0.7218749791383742,-0.6562500484287739,-0.3984375763684511,-0.2187500055879354,-0.1015625651925802,0.0625000353902578,0.1953125186264515,0.2500000447034836,-0.15624993853271
scaling_variant_0347,scaling_mechanism_setting_011,road,inverse,up,surface_d,forward,-2.749999925494194,-0.1406249627470969,-0.015625,0.0234374403953552,-0.5234375521540642,0.0156249329447746,-0.09375,0.0078124813735485,0.0312500819563865,-0.1874999888241291
scaling_variant_0348,scaling_mechanism_setting_011,road,inverse,up,surface_d,reverse,-1.4687500149011612,-0.3156249731779099,-0.1562499850988388,-0.0390624701976776,-0.4062500298023224,0.0156250149011611,0.0312500521540641,0.0859374701976776,0.0859375149011612,-0.1718749478459358
scaling_variant_0349,scaling_mechanism_setting_011,road,inverse,down,surface_c,forward,-5.265624918974936,0.6531248956918716,0.6406247867271304,0.1718749697320163,-0.35937495296821,0.0937500593718141,0.0390625994186848,-0.1406249387655407,-0.218749878462404,0.0234375572763383
scaling_variant_0350,scaling_mechanism_setting_011,road,inverse,down,surface_c,reverse,-5.734374900115654,0.5343750711530447,0.546874824212864,0.1953126059379428,-0.3906250966247171,0.0312501316657289,0.0468749423744156,-0.1093749940628185,-0.2421874073334038,0.0703124068677425
scaling_variant_0351,scaling_mechanism_setting_011,road,inverse,down,surface_d,forward,-1.5781250596046448,0.9187500417232514,0.7812500298023224,0.1171875372529029,-0.0625000074505806,0.0234374925494194,-0.0078125596046447,-0.0859374850988388,-0.1328125,0.0312499850988388
scaling_variant_0352,scaling_mechanism_setting_011,road,inverse,down,surface_d,reverse,-2.234374985098839,0.7812499910593033,0.7187500149011612,0.1406250298023224,-0.0468750335276126,0.0156250298023223,-0.015625,-0.0625000707805156,-0.1171874813735485,0.0781249478459358
scaling_variant_0353,scaling_mechanism_setting_012,gdp,direct,up,surface_c,forward,-5.42187487334013,0.0781249552965164,0.0781249552965164,-0.1484375484287738,0.5625000223517418,-0.0390623472630977,-0.0156248547136783,0.2734376639127731,0.2343749180436134,-0.1093750111758709
scaling_variant_0354,scaling_mechanism_setting_012,gdp,direct,up,surface_c,reverse,-5.4218748938292265,0.0437498673796653,0.0156246609985828,-0.1640625325962901,0.3437498798593879,-0.0234374795109033,-0.0937500698491931,0.1249999972060322,0.2031249795109033,-0.1562498556450009
scaling_variant_0355,scaling_mechanism_setting_012,gdp,direct,up,surface_d,forward,-4.671874945983291,-0.2531250603497029,-0.3281252309679985,-0.0859375093132257,0.5624998598359525,-0.0546876629814505,-0.031250026077032,0.1874999916180968,0.1796874366700649,-0.0546874534338712
scaling_variant_0356,scaling_mechanism_setting_012,gdp,direct,up,surface_d,reverse,-4.890625076368451,-0.2875000474974512,-0.359375081025064,-0.085937472525984,0.4687499140854925,-0.0468749147839844,-0.0859376527369022,0.109374979045242,0.1562500414438545,-0.1484374697320163
scaling_variant_0357,scaling_mechanism_setting_012,gdp,direct,down,surface_c,forward,-1.9843750894069672,0.1593749642372131,0.3593751490116119,0.0234375149011611,0.4140624850988388,-0.0468749850988388,0.0312500745058059,-0.0312500149011611,-0.0781249552965164,0.1718750596046447
scaling_variant_0358,scaling_mechanism_setting_012,gdp,direct,down,surface_c,reverse,-1.0624999701976776,0.2656250298023223,0.4687499701976776,0.0937499552965164,0.4453124552965164,-0.0234374850988388,-0.0781250149011612,-0.03125,-0.1406249850988388,0.1718749701976776
scaling_variant_0359,scaling_mechanism_setting_012,gdp,direct,down,surface_d,forward,0.1875,0.449999988079071,0.6718749701976776,0.0234375,0.0234375,-0.0078125,-0.0078125,-0.0625,-0.046875,0.0703125
scaling_variant_0360,scaling_mechanism_setting_012,gdp,direct,down,surface_d,reverse,1.0312499701976776,0.5406249970197677,0.7031250149011612,0.0703125,0.078125,2.9802322387695312e-08,-0.0625000149011612,-0.0781249850988388,-0.0546874701976776,0.1015625
scaling_variant_0361,scaling_mechanism_setting_012,gdp,inverse,up,surface_c,forward,-1.5468749552965164,-1.0250000059604645,-0.5625000819563866,-0.1015625447034835,-1.0312500037252903,-0.0781250223517417,-0.0234374776482582,0.0078125074505805,0.1562500074505806,-0.0546875298023223
scaling_variant_0362,scaling_mechanism_setting_012,gdp,inverse,up,surface_c,reverse,2.5312500298023224,-0.7218750804662705,-0.6406250894069672,-0.4296875316649675,-0.5546875204890966,-0.1640625260770321,0.1015624217689037,0.1718749292194843,0.3124999869614839,-0.1484375558793544
scaling_variant_0363,scaling_mechanism_setting_012,gdp,inverse,up,surface_d,forward,-1.906249895691872,-0.028125,0.0624998956918716,0.0234374105930328,-0.3515625223517418,2.9802322387695312e-08,-0.0468749925494194,0.0390624925494194,0.0234375074505805,-0.1640624925494194
scaling_variant_0364,scaling_mechanism_setting_012,gdp,inverse,up,surface_d,reverse,-0.7656249403953552,-0.1999999940395355,-0.0781250596046447,-2.9802322387695312e-08,-0.2734374850988388,-0.0234375447034835,0.0703124850988388,0.0859375,0.0781249701976776,-0.1406250149011612
scaling_variant_0365,scaling_mechanism_setting_012,gdp,inverse,down,surface_c,forward,-4.937499886378646,0.6656248740851878,0.640624693594873,0.1562498959247023,-0.2343749285209924,0.0703125314321369,0.031249860767275,-0.1328122767154127,-0.2187501539010554,0.015624794177711
scaling_variant_0366,scaling_mechanism_setting_012,gdp,inverse,down,surface_c,reverse,-5.484374885447323,0.5281250432133674,0.5000000400468707,0.179687553551048,-0.273437462747097,0.0312500242143869,0.0624998207204043,-0.09374994575046,-0.2265625180443748,0.0781250006984919
scaling_variant_0367,scaling_mechanism_setting_012,gdp,inverse,down,surface_d,forward,-2.0625001043081284,0.8343750193715097,0.7187501341104507,0.0937499776482582,-0.1406249962747097,0.0234374776482582,-0.0390624925494194,-0.1015624329447746,-0.1406250037252903,0.0390625372529029
scaling_variant_0368,scaling_mechanism_setting_012,gdp,inverse,down,surface_d,reverse,-2.593749932944774,0.6093749180436134,0.5468749031424522,0.1093749850988388,-0.0625000335276126,0.0156250782310962,-0.0312499813735485,-0.0546875707805156,-0.1171875707805156,0.0781249590218067
scaling_variant_0369,scaling_mechanism_setting_012,road,direct,up,surface_c,forward,-2.5156250298023224,0.4375000178813932,0.4531249403953552,-0.1015625074505806,0.40625,-0.0468749180436134,-0.0546875447034835,0.2656249925494194,0.1250000447034835,-0.0546874701976776
scaling_variant_0370,scaling_mechanism_setting_012,road,direct,up,surface_c,reverse,-4.06249987706542,0.0874999344348907,0.0781248677521944,-0.156250019557774,0.2734376117587089,-0.0468751722946763,-0.054687506519258,0.1406249962747097,0.1718749040737748,-0.1171875996515154
scaling_variant_0371,scaling_mechanism_setting_012,road,direct,up,surface_d,forward,-0.5937500596046448,0.2250000119209289,0.1406250596046447,-0.0078125596046447,0.2109375596046447,0.0156250149011611,-0.0468750149011611,0.0859374850988388,0.0468749701976776,-0.1171875149011612
scaling_variant_0372,scaling_mechanism_setting_012,road,direct,up,surface_d,reverse,-1.3750000149011612,0.0781250059604644,-0.015625,-0.0078124925494194,0.1406249850988388,0.0,-0.0234374850988388,0.0937500596046447,0.0468750149011611,-0.1328125
scaling_variant_0373,scaling_mechanism_setting_012,road,direct,down,surface_c,forward,-1.15625,0.296874988079071,0.5,0.0625000298023223,0.1484375,-1.4901161193847656e-08,0.0625000298023223,-0.0156249701976776,-0.0390624850988388,0.1093750447034835
scaling_variant_0374,scaling_mechanism_setting_012,road,direct,down,surface_c,reverse,-0.671875,0.4468750119209289,0.671875,0.1250000149011612,0.2578124850988388,-0.0156250149011611,-0.0078124850988388,-0.0312499701976776,-0.0624999850988388,0.1484374850988388
scaling_variant_0375,scaling_mechanism_setting_012,road,direct,down,surface_d,forward,-0.46875,0.371875,0.5625,0.0312500298023223,0.0703124701976776,0.0078124701976776,0.03125,-0.046875,-0.0468749701976776,0.0859375
scaling_variant_0376,scaling_mechanism_setting_012,road,direct,down,surface_d,reverse,0.140625,0.434374988079071,0.6406249701976776,0.0703125,0.140625,0.0,-0.046875,-0.0546875,-0.0390625,0.1015625
scaling_variant_0377,scaling_mechanism_setting_012,road,inverse,up,surface_c,forward,-0.6562500298023224,-0.8875000059604646,-0.4687500298023224,-0.1250000149011612,-0.5703125298023224,-0.0624999701976776,-0.0390624701976776,0.0312500149011611,0.0937499850988388,-0.0703125149011612
scaling_variant_0378,scaling_mechanism_setting_012,road,inverse,up,surface_c,reverse,2.624999895691872,-0.7218749597668647,-0.6093748062849045,-0.3828125428408384,-0.2734374962747097,-0.1015625298023223,0.0390624850988388,0.1875000093132257,0.242187388241291,-0.1640625279396772
scaling_variant_0379,scaling_mechanism_setting_012,road,inverse,up,surface_d,forward,-2.4375000670552254,-0.1718749642372131,-0.0468748435378074,0.015625100582838,-0.4765624385327101,0.0156250111758708,-0.1015625298023223,0.0078125149011611,0.0468750037252903,-0.1874999701976776
scaling_variant_0380,scaling_mechanism_setting_012,road,inverse,up,surface_d,reverse,-1.34375,-0.3062500327825546,-0.1562500447034835,-0.0312499850988388,-0.3828125074505806,0.0156249850988388,0.0234375,0.0937500372529029,0.0703124776482582,-0.1718750372529029
scaling_variant_0381,scaling_mechanism_setting_012,road,inverse,down,surface_c,forward,-4.328125071711838,0.6874999372288585,0.6562500586733222,0.2031250847503543,-0.2499999571591615,0.0859373458661139,0.0156248747371137,-0.1250001625157892,-0.1874999371357262,0.0312499478459358
scaling_variant_0382,scaling_mechanism_setting_012,road,inverse,down,surface_c,reverse,-5.07812513038516,0.5406250291503965,0.5312501825392246,0.1953125176951289,-0.2734373235143721,0.0468748440034687,0.0546875949949026,-0.1015624622814357,-0.2343748135026544,0.0781250530853867
scaling_variant_0383,scaling_mechanism_setting_012,road,inverse,down,surface_d,forward,-0.890625,0.8531250029802323,0.65625,0.0937499850988388,0.0,0.03125,-0.0156249701976776,-0.0781250447034835,-0.1015624552965164,0.0546874850988388
scaling_variant_0384,scaling_mechanism_setting_012,road,inverse,down,surface_d,reverse,-1.6718750596046448,0.7687500342726709,0.6718750894069672,0.1406249925494194,0.0312500149011611,0.0156250149011611,-0.0390624925494194,-0.0703124701976776,-0.1093750149011612,0.0859374478459358
