generation_id,prompt_condition,row_number,fictional_city,population,total_road_length,gdp
distribution_blueprint_045,Blueprint prompt,60,AshRiver,260000.0,840.0,5.0
distribution_blueprint_045,Blueprint prompt,61,SummitHills,250000.0,820.0,5.0
distribution_blueprint_045,Blueprint prompt,62,Seabreeze,240000.0,800.0,5.0
distribution_blueprint_045,Blueprint prompt,63,WildPrairie,230000.0,780.0,5.0
distribution_blueprint_045,Blueprint prompt,64,YellowSprings,220000.0,760.0,5.0
distribution_blueprint_045,Blueprint prompt,65,HorizonField,210000.0,740.0,5.0
distribution_blueprint_045,Blueprint prompt,66,FirHaven,200000.0,720.0,4.0
distribution_blueprint_045,Blueprint prompt,67,QuailRidge,195000.0,700.0,4.0
distribution_blueprint_045,Blueprint prompt,68,ShadowCanyon,190000.0,680.0,4.0
distribution_blueprint_045,Blueprint prompt,69,SilverBrook,185000.0,660.0,4.0
distribution_blueprint_045,Blueprint prompt,70,BrightHeights,180000.0,640.0,4.0
distribution_blueprint_045,Blueprint prompt,71,TundraPort,175000.0,620.0,3.0
distribution_blueprint_045,Blueprint prompt,72,IslandGate,170000.0,600.0,3.0
distribution_blueprint_045,Blueprint prompt,73,WillowShore,165000.0,580.0,3.0
distribution_blueprint_045,Blueprint prompt,74,FalconPoint,160000.0,560.0,3.0
distribution_blueprint_045,Blueprint prompt,75,RedwoodValley,155000.0,540.0,3.0
distribution_blueprint_045,Blueprint prompt,76,QuartzHills,150000.0,520.0,3.0
distribution_blueprint_045,Blueprint prompt,77,StarCrest,145000.0,500.0,3.0
distribution_blueprint_045,Blueprint prompt,78,SandHaven,140000.0,480.0,3.0
distribution_blueprint_045,Blueprint prompt,79,BlueHaven,135000.0,460.0,3.0
distribution_blueprint_045,Blueprint prompt,80,StormBridge,130000.0,440.0,2.0
distribution_blueprint_045,Blueprint prompt,81,IronGrove,125000.0,420.0,2.0
distribution_blueprint_045,Blueprint prompt,82,CrystalRidge,120000.0,400.0,2.0
distribution_blueprint_045,Blueprint prompt,83,GraniteHarbor,115000.0,380.0,2.0
distribution_blueprint_045,Blueprint prompt,84,NorthSlope,110000.0,360.0,2.0
distribution_blueprint_045,Blueprint prompt,85,VerdantHaven,105000.0,340.0,2.0
distribution_blueprint_045,Blueprint prompt,86,PineHaven,100000.0,320.0,2.0
distribution_blueprint_045,Blueprint prompt,87,AspenMeadow,95000.0,310.0,2.0
distribution_blueprint_045,Blueprint prompt,88,SunnyCreek,90000.0,300.0,1.0
distribution_blueprint_045,Blueprint prompt,89,WhiteSprings,85000.0,290.0,1.0
distribution_blueprint_045,Blueprint prompt,90,CopperHollow,80000.0,280.0,1.0
distribution_blueprint_045,Blueprint prompt,91,LilyBay,75000.0,270.0,1.0
distribution_blueprint_045,Blueprint prompt,92,SnowVale,70000.0,260.0,1.0
distribution_blueprint_045,Blueprint prompt,93,GoldenGrove,65000.0,250.0,1.0
distribution_blueprint_045,Blueprint prompt,94,MeadowShore,60000.0,240.0,1.0
distribution_blueprint_045,Blueprint prompt,95,WheatField,55000.0,230.0,1.0
distribution_blueprint_045,Blueprint prompt,96,RustPrairie,50000.0,220.0,1.0
distribution_blueprint_075,Blueprint prompt,1,CapitalCity,20000000.0,15000.0,250.0
distribution_blueprint_075,Blueprint prompt,2,Metrovale,8500000.0,10000.0,125.0
distribution_blueprint_075,Blueprint prompt,3,Portsville,7200000.0,8000.0,110.5
distribution_blueprint_075,Blueprint prompt,4,Industrial Haven,6000000.0,9500.0,98.0
distribution_blueprint_075,Blueprint prompt,5,CoastalBay,5500000.0,7500.0,87.2
distribution_blueprint_075,Blueprint prompt,6,Techopolis,4900000.0,5600.0,102.7
distribution_blueprint_075,Blueprint prompt,7,Riverport,4500000.0,6800.0,78.3
distribution_blueprint_075,Blueprint prompt,8,Hillcrest,3700000.0,8200.0,91.0
distribution_blueprint_075,Blueprint prompt,9,SunsetCity,3000000.0,5900.0,73.9
distribution_blueprint_075,Blueprint prompt,10,Lakeview,2600000.0,4300.0,65.0
distribution_blueprint_075,Blueprint prompt,11,Eastborough,2400000.0,6200.0,69.1
distribution_blueprint_075,Blueprint prompt,12,Greenfield,2200000.0,5100.0,55.3
distribution_blueprint_075,Blueprint prompt,13,Southpoint,2100000.0,4000.0,48.2
distribution_blueprint_075,Blueprint prompt,14,Northstone,2000000.0,5800.0,60.0
distribution_blueprint_075,Blueprint prompt,15,Westhaven,1900000.0,4500.0,52.7
distribution_blueprint_075,Blueprint prompt,16,Bluemont,1800000.0,3500.0,44.8
distribution_blueprint_075,Blueprint prompt,17,SilverCreek,1650000.0,3750.0,40.5
distribution_blueprint_075,Blueprint prompt,18,Oakridge,1500000.0,3000.0,38.2
distribution_blueprint_075,Blueprint prompt,19,RedwoodCity,1480000.0,3100.0,37.9
distribution_blueprint_075,Blueprint prompt,20,GoldenPlains,1340000.0,2600.0,33.1
distribution_blueprint_075,Blueprint prompt,21,Brightford,1250000.0,2300.0,29.8
distribution_blueprint_075,Blueprint prompt,22,Maplewood,1190000.0,2750.0,31.7
distribution_blueprint_075,Blueprint prompt,23,Havenhill,1130000.0,2400.0,28.6
distribution_blueprint_075,Blueprint prompt,24,Lakeshore,1080000.0,2050.0,26.4
distribution_blueprint_075,Blueprint prompt,25,Pinecrest,970000.0,1900.0,22.9
distribution_blueprint_075,Blueprint prompt,26,Stonebridge,950000.0,1700.0,21.5
distribution_blueprint_075,Blueprint prompt,27,Brookside,900000.0,2100.0,25.0
distribution_blueprint_075,Blueprint prompt,28,Riverside,870000.0,1850.0,23.2
distribution_blueprint_075,Blueprint prompt,29,CedarGrove,850000.0,1500.0,20.1
distribution_blueprint_075,Blueprint prompt,30,Windmere,820000.0,1400.0,18.9
distribution_blueprint_075,Blueprint prompt,31,Parktown,800000.0,1200.0,16.7
distribution_blueprint_075,Blueprint prompt,32,Foxdale,780000.0,1300.0,19.3
distribution_blueprint_075,Blueprint prompt,33,SunriseCity,750000.0,1450.0,17.5
distribution_blueprint_075,Blueprint prompt,34,Meadowville,720000.0,1850.0,22.1
distribution_blueprint_075,Blueprint prompt,35,Willowbrook,690000.0,1550.0,19.7
distribution_blueprint_075,Blueprint prompt,36,Summitville,670000.0,1250.0,16.9
distribution_blueprint_075,Blueprint prompt,37,Elmwood,640000.0,1100.0,15.3
distribution_blueprint_075,Blueprint prompt,38,Springfield,610000.0,950.0,14.2
distribution_blueprint_075,Blueprint prompt,39,Pineview,590000.0,1050.0,16.0
distribution_blueprint_075,Blueprint prompt,40,Forestville,570000.0,970.0,13.8
distribution_blueprint_075,Blueprint prompt,41,Bayport,550000.0,1650.0,18.5
distribution_blueprint_075,Blueprint prompt,42,Clearwater,520000.0,1200.0,15.6
distribution_blueprint_075,Blueprint prompt,43,Hilltop,500000.0,850.0,12.7
distribution_blueprint_075,Blueprint prompt,44,Rockridge,490000.0,800.0,11.9
distribution_blueprint_075,Blueprint prompt,45,Coldspring,480000.0,750.0,10.8
distribution_blueprint_075,Blueprint prompt,46,Glenmont,470000.0,900.0,12.0
distribution_blueprint_075,Blueprint prompt,47,EaglePoint,460000.0,650.0,10.1
distribution_blueprint_075,Blueprint prompt,48,Riverbend,450000.0,700.0,9.7
distribution_blueprint_075,Blueprint prompt,49,Timberland,440000.0,600.0,9.2
distribution_blueprint_075,Blueprint prompt,50,LighthouseCity,430000.0,720.0,10.6
distribution_blueprint_075,Blueprint prompt,51,Seabridge,420000.0,680.0,9.9
distribution_blueprint_075,Blueprint prompt,52,Creekville,400000.0,780.0,10.8
distribution_blueprint_075,Blueprint prompt,53,IslandVista,390000.0,710.0,9.3
distribution_blueprint_075,Blueprint prompt,54,HarborTown,380000.0,670.0,8.7
distribution_blueprint_075,Blueprint prompt,55,Fairview,370000.0,570.0,8.3
distribution_blueprint_075,Blueprint prompt,56,DewPoint,360000.0,560.0,7.9
distribution_blueprint_075,Blueprint prompt,57,Morningwood,350000.0,590.0,8.5
distribution_blueprint_075,Blueprint prompt,58,Oakton,340000.0,520.0,7.7
distribution_blueprint_075,Blueprint prompt,59,NewGrove,330000.0,500.0,7.4
distribution_blueprint_075,Blueprint prompt,60,Southridge,320000.0,450.0,6.9
distribution_blueprint_075,Blueprint prompt,61,AspenFalls,310000.0,400.0,6.5
distribution_blueprint_075,Blueprint prompt,62,Briarwood,300000.0,420.0,6.2
distribution_blueprint_075,Blueprint prompt,63,Frosthaven,290000.0,470.0,6.9
distribution_blueprint_075,Blueprint prompt,64,SilverSprings,280000.0,490.0,7.1
distribution_blueprint_075,Blueprint prompt,65,MountainValley,270000.0,530.0,7.4
distribution_blueprint_075,Blueprint prompt,66,Spruceridge,260000.0,620.0,8.2
distribution_blueprint_075,Blueprint prompt,67,Goldenridge,250000.0,550.0,7.6
distribution_blueprint_075,Blueprint prompt,68,Ashgrove,240000.0,340.0,5.7
distribution_blueprint_075,Blueprint prompt,69,Sunnyhollow,230000.0,520.0,6.8
distribution_blueprint_075,Blueprint prompt,70,CrystalLake,220000.0,400.0,5.9
distribution_blueprint_075,Blueprint prompt,71,HighlandCity,210000.0,360.0,5.5
distribution_blueprint_075,Blueprint prompt,72,Snowline,200000.0,300.0,5.0
distribution_blueprint_075,Blueprint prompt,73,Pinedale,190000.0,350.0,5.3
distribution_blueprint_075,Blueprint prompt,74,AutumnView,180000.0,320.0,4.8
distribution_blueprint_075,Blueprint prompt,75,Foxtail,170000.0,310.0,4.6
distribution_blueprint_075,Blueprint prompt,76,Riverstone,160000.0,240.0,4.1
distribution_blueprint_075,Blueprint prompt,77,Winterwell,150000.0,280.0,4.4
distribution_blueprint_075,Blueprint prompt,78,GraniteHill,140000.0,190.0,3.8
distribution_blueprint_075,Blueprint prompt,79,Cliffside,130000.0,260.0,4.2
distribution_blueprint_075,Blueprint prompt,80,CedarFalls,120000.0,270.0,4.5
distribution_blueprint_075,Blueprint prompt,81,Meadowbrook,110000.0,310.0,4.9
distribution_blueprint_075,Blueprint prompt,82,EverGreen,100000.0,230.0,4.3
distribution_blueprint_075,Blueprint prompt,83,SunnyValley,95000.0,200.0,3.5
distribution_blueprint_075,Blueprint prompt,84,Bluffside,90000.0,190.0,3.4
distribution_blueprint_075,Blueprint prompt,85,QuailRun,85000.0,180.0,3.2
distribution_blueprint_075,Blueprint prompt,86,TimberRock,80000.0,195.0,3.3
distribution_blueprint_075,Blueprint prompt,87,Hillstream,75000.0,220.0,3.7
distribution_blueprint_075,Blueprint prompt,88,OpenMeadow,70000.0,210.0,3.6
distribution_blueprint_075,Blueprint prompt,89,Edgehill,65000.0,140.0,2.8
distribution_blueprint_075,Blueprint prompt,90,Brookcliff,60000.0,190.0,3.1
distribution_blueprint_075,Blueprint prompt,91,StoneValley,55000.0,180.0,2.7
distribution_blueprint_075,Blueprint prompt,92,Snowridge,50000.0,160.0,2.5
distribution_blueprint_089,Blueprint prompt,1,BigMetropolis,20000000.0,20000.0,250.0
distribution_blueprint_089,Blueprint prompt,2,RegionalHub1,8000000.0,15000.0,180.0
distribution_blueprint_089,Blueprint prompt,3,IndustrialCity1,4500000.0,10000.0,95.0
distribution_blueprint_089,Blueprint prompt,4,RegionalHub2,7000000.0,14000.0,165.0
distribution_blueprint_089,Blueprint prompt,5,PortCity1,3200000.0,8000.0,85.0
distribution_blueprint_089,Blueprint prompt,6,ServiceCity1,2500000.0,6000.0,55.0
distribution_blueprint_089,Blueprint prompt,7,TechCity1,1500000.0,5500.0,45.0
distribution_blueprint_089,Blueprint prompt,8,HistoricCity1,1200000.0,4000.0,35.0
distribution_blueprint_089,Blueprint prompt,9,UniversityTown1,800000.0,3000.0,25.0
distribution_blueprint_089,Blueprint prompt,10,SmallCity1,200000.0,700.0,5.0
distribution_blueprint_089,Blueprint prompt,12,BigUrbanCore,17000000.0,19000.0,240.0
distribution_blueprint_089,Blueprint prompt,13,RegionalCenter1,6000000.0,13000.0,150.0
distribution_blueprint_089,Blueprint prompt,14,IndustrialBase1,4800000.0,11000.0,90.0
distribution_blueprint_089,Blueprint prompt,15,RegionalCenter2,6700000.0,14500.0,170.0
distribution_blueprint_089,Blueprint prompt,16,CoastalPort1,3500000.0,8500.0,88.0
distribution_blueprint_089,Blueprint prompt,17,ServiceCity2,2600000.0,6200.0,58.0
distribution_blueprint_089,Blueprint prompt,18,PlantTown1,1400000.0,5200.0,47.0
distribution_blueprint_089,Blueprint prompt,19,HistoricCity2,1100000.0,3900.0,33.0
distribution_blueprint_089,Blueprint prompt,20,CollegeCity1,900000.0,3100.0,27.0
distribution_blueprint_089,Blueprint prompt,21,SmallCity2,300000.0,750.0,6.0
distribution_blueprint_089,Blueprint prompt,23,CapitalCity,18500000.0,19500.0,225.0
distribution_blueprint_089,Blueprint prompt,24,RegionalHub3,7800000.0,14800.0,170.0
distribution_blueprint_089,Blueprint prompt,25,MiningCity1,4000000.0,9500.0,75.0
distribution_blueprint_089,Blueprint prompt,26,RegionalHub4,6100000.0,13700.0,155.0
distribution_blueprint_089,Blueprint prompt,27,FishingCity1,3000000.0,7700.0,82.0
distribution_blueprint_089,Blueprint prompt,28,ServiceCity3,2700000.0,6300.0,54.0
distribution_blueprint_089,Blueprint prompt,29,ResearchCity1,1600000.0,4900.0,50.0
distribution_blueprint_089,Blueprint prompt,30,HistoricCity3,1050000.0,3800.0,28.0
distribution_blueprint_089,Blueprint prompt,31,UniversityTown2,850000.0,3300.0,23.0
distribution_blueprint_089,Blueprint prompt,32,SmallCity3,250000.0,600.0,4.0
distribution_blueprint_089,Blueprint prompt,34,TechHub,15000000.0,18000.0,200.0
distribution_blueprint_089,Blueprint prompt,35,RegionalCenter3,7200000.0,15000.0,160.0
distribution_blueprint_089,Blueprint prompt,36,IndustrialCity2,5000000.0,11300.0,110.0
distribution_blueprint_089,Blueprint prompt,37,RegionalHub5,6400000.0,14000.0,167.0
distribution_blueprint_089,Blueprint prompt,38,PortCity2,3300000.0,8200.0,83.0
distribution_blueprint_089,Blueprint prompt,39,ServiceCity4,2400000.0,6000.0,53.0
distribution_blueprint_089,Blueprint prompt,40,PlantTown2,1400000.0,5100.0,42.0
distribution_blueprint_089,Blueprint prompt,41,HistoricCity4,1150000.0,3700.0,30.0
distribution_blueprint_089,Blueprint prompt,42,CollegeCity2,800000.0,2940.0,21.0
distribution_blueprint_089,Blueprint prompt,43,SmallCity4,100000.0,500.0,3.0
distribution_blueprint_089,Blueprint prompt,45,CosmopolitanCity1,19200000.0,20100.0,245.0
distribution_blueprint_089,Blueprint prompt,46,RegionalCenter4,7400000.0,14600.0,175.0
distribution_blueprint_089,Blueprint prompt,47,IndustrialCity3,4300000.0,10200.0,92.0
distribution_blueprint_089,Blueprint prompt,48,RegionalHub6,6600000.0,14350.0,168.0
distribution_blueprint_089,Blueprint prompt,49,InlandPort1,3100000.0,7800.0,84.0
distribution_blueprint_089,Blueprint prompt,50,ServiceCity5,2200000.0,5800.0,52.0
distribution_blueprint_089,Blueprint prompt,51,ResearchBase1,1700000.0,5100.0,48.0
distribution_blueprint_089,Blueprint prompt,52,HistoricCity5,1120000.0,3600.0,32.0
distribution_blueprint_089,Blueprint prompt,53,UniversityTown3,780000.0,2800.0,20.0
distribution_blueprint_089,Blueprint prompt,54,SmallCity5,190000.0,650.0,4.0
distribution_blueprint_089,Blueprint prompt,56,MetropolitanCore1,16000000.0,18500.0,210.0
distribution_blueprint_089,Blueprint prompt,57,RegionalHub7,7500000.0,14450.0,172.0
distribution_blueprint_089,Blueprint prompt,58,IndustrialCity4,4700000.0,10800.0,100.0
distribution_blueprint_089,Blueprint prompt,59,RegionalHub8,6200000.0,13600.0,156.0
distribution_blueprint_089,Blueprint prompt,60,PortCity3,3400000.0,8300.0,86.0
distribution_blueprint_089,Blueprint prompt,61,ServiceCity6,2800000.0,6400.0,61.0
distribution_blueprint_089,Blueprint prompt,62,TechCity2,1550000.0,5000.0,49.0
distribution_blueprint_089,Blueprint prompt,63,HistoricCity6,1030000.0,3550.0,29.0
distribution_blueprint_089,Blueprint prompt,64,UniversityTown4,770000.0,2950.0,22.0
distribution_blueprint_089,Blueprint prompt,65,SmallCity6,210000.0,620.0,5.0
distribution_blueprint_089,Blueprint prompt,67,BigGateway,19900000.0,19800.0,235.0
distribution_blueprint_089,Blueprint prompt,68,RegionalCenter5,8200000.0,15200.0,185.0
distribution_blueprint_089,Blueprint prompt,69,IndustrialCity5,4200000.0,9900.0,88.0
distribution_blueprint_089,Blueprint prompt,70,RegionalHub9,6500000.0,14500.0,160.0
distribution_blueprint_089,Blueprint prompt,71,SeasidePort1,3000000.0,7500.0,81.0
distribution_blueprint_089,Blueprint prompt,72,ServiceCity7,2300000.0,5700.0,51.0
distribution_blueprint_089,Blueprint prompt,73,PlantTown3,1350000.0,5000.0,44.0
distribution_blueprint_089,Blueprint prompt,74,HistoricCity7,1100000.0,3400.0,33.0
distribution_blueprint_089,Blueprint prompt,75,UniversityTown5,860000.0,2900.0,25.0
distribution_blueprint_089,Blueprint prompt,76,SmallCity7,260000.0,730.0,6.0
distribution_blueprint_089,Blueprint prompt,78,GlobalCity,20000000.0,20500.0,250.0
distribution_blueprint_089,Blueprint prompt,79,RegionalCenter6,7600000.0,14700.0,173.0
distribution_blueprint_089,Blueprint prompt,80,IndustrialBase2,4400000.0,10100.0,93.0
distribution_blueprint_089,Blueprint prompt,81,RegionalHub10,6300000.0,13800.0,162.0
distribution_blueprint_089,Blueprint prompt,82,CoastalCity2,3250000.0,8100.0,87.0
distribution_blueprint_089,Blueprint prompt,83,ServiceCity8,2500000.0,6300.0,54.0
distribution_blueprint_089,Blueprint prompt,84,ResearchCity2,1450000.0,4600.0,46.0
distribution_blueprint_089,Blueprint prompt,85,HistoricCity8,1060000.0,3520.0,31.0
distribution_blueprint_089,Blueprint prompt,86,CollegeCity3,890000.0,3100.0,24.0
distribution_blueprint_089,Blueprint prompt,87,SmallCity8,200000.0,570.0,4.0
distribution_blueprint_089,Blueprint prompt,89,UrbanCenter2,18400000.0,19300.0,222.0
distribution_blueprint_089,Blueprint prompt,90,RegionalCenter7,7400000.0,14000.0,168.0
distribution_blueprint_089,Blueprint prompt,91,MiningCity2,3800000.0,9000.0,77.0
distribution_blueprint_089,Blueprint prompt,92,RegionalHub11,6100000.0,13200.0,154.0
distribution_blueprint_089,Blueprint prompt,93,InlandCity1,3100000.0,7900.0,83.0
distribution_blueprint_089,Blueprint prompt,94,ServiceCity9,2100000.0,5800.0,50.0
distribution_blueprint_089,Blueprint prompt,95,TechCity3,1600000.0,5400.0,47.0
distribution_blueprint_089,Blueprint prompt,96,HistoricCity9,1080000.0,3700.0,32.0
distribution_blueprint_089,Blueprint prompt,97,UniversityTown6,760000.0,2800.0,21.0
distribution_blueprint_089,Blueprint prompt,98,SmallCity9,120000.0,490.0,3.0
distribution_blueprint_089,Blueprint prompt,100,CentralCity,19500000.0,19920.0,239.0
distribution_blueprint_089,Blueprint prompt,101,RegionalHub12,7800000.0,14850.0,182.0
distribution_blueprint_089,Blueprint prompt,102,IndustrialCity6,4300000.0,10050.0,91.0
distribution_blueprint_089,Blueprint prompt,103,RegionalHub13,6900000.0,14120.0,176.0
distribution_blueprint_089,Blueprint prompt,104,Seaport2,3200000.0,7800.0,85.0
distribution_blueprint_089,Blueprint prompt,105,ServiceCity10,2550000.0,5900.0,55.0
distribution_blueprint_089,Blueprint prompt,106,IndustryTown1,1500000.0,5200.0,48.0
distribution_blueprint_089,Blueprint prompt,107,HistoricCity10,1140000.0,3500.0,29.0
distribution_blueprint_089,Blueprint prompt,108,UniversityTown7,750000.0,2700.0,20.0
distribution_blueprint_089,Blueprint prompt,109,SmallCity10,185000.0,550.0,4.0
distribution_blueprint_078,Blueprint prompt,1,CapitalCity,20000000.0,20000.0,250.0
distribution_blueprint_078,Blueprint prompt,2,Northport,8500000.0,12000.0,128.0
distribution_blueprint_078,Blueprint prompt,3,Eastdale,6500000.0,9500.0,97.0
distribution_blueprint_078,Blueprint prompt,4,Westcliff,4800000.0,8200.0,81.0
distribution_blueprint_078,Blueprint prompt,5,Southbridge,3800000.0,7200.0,65.0
distribution_blueprint_078,Blueprint prompt,6,Centralburg,3400000.0,6800.0,62.0
distribution_blueprint_078,Blueprint prompt,7,Ironhaven,3100000.0,5600.0,58.0
distribution_blueprint_078,Blueprint prompt,8,Greenhill,2900000.0,5100.0,55.0
distribution_blueprint_078,Blueprint prompt,9,Lakeshore,2600000.0,4500.0,50.0
distribution_blueprint_078,Blueprint prompt,10,Riverside,2400000.0,4300.0,47.0
distribution_blueprint_078,Blueprint prompt,11,Hillcrest,2200000.0,4100.0,44.0
distribution_blueprint_078,Blueprint prompt,12,Brightland,2000000.0,3900.0,43.0
distribution_blueprint_078,Blueprint prompt,13,Silverport,1850000.0,3400.0,39.0
distribution_blueprint_078,Blueprint prompt,14,Forestview,1700000.0,3200.0,35.0
distribution_blueprint_078,Blueprint prompt,15,Goldenvale,1500000.0,3000.0,31.0
distribution_blueprint_078,Blueprint prompt,16,Rockpoint,1380000.0,2750.0,28.0
distribution_blueprint_078,Blueprint prompt,17,Mountview,1250000.0,2600.0,27.0
distribution_blueprint_078,Blueprint prompt,18,Clearwater,1180000.0,2400.0,25.0
distribution_blueprint_078,Blueprint prompt,19,Shadestown,1100000.0,2250.0,24.0
distribution_blueprint_078,Blueprint prompt,20,Bluemont,1000000.0,2000.0,22.0
distribution_blueprint_078,Blueprint prompt,21,Meadowbrook,950000.0,1850.0,20.0
distribution_blueprint_078,Blueprint prompt,22,Sunnyvale,900000.0,1780.0,19.0
distribution_blueprint_078,Blueprint prompt,23,Elmwood,850000.0,1700.0,18.0
distribution_blueprint_078,Blueprint prompt,24,Crestlake,800000.0,1600.0,17.0
distribution_blueprint_078,Blueprint prompt,25,Mapleton,780000.0,1550.0,16.5
distribution_blueprint_078,Blueprint prompt,26,Pinedale,750000.0,1500.0,16.0
distribution_blueprint_078,Blueprint prompt,27,Ridgeview,720000.0,1450.0,15.0
distribution_blueprint_078,Blueprint prompt,28,Brookfield,700000.0,1400.0,14.5
distribution_blueprint_078,Blueprint prompt,29,Highland,680000.0,1340.0,14.0
distribution_blueprint_078,Blueprint prompt,30,Willowcreek,650000.0,1280.0,13.5
distribution_blueprint_078,Blueprint prompt,31,Aspenridge,620000.0,1250.0,13.0
distribution_blueprint_078,Blueprint prompt,32,Bayside,600000.0,1220.0,12.8
distribution_blueprint_078,Blueprint prompt,33,Oakwood,580000.0,1180.0,12.6
distribution_blueprint_078,Blueprint prompt,34,Springfield,550000.0,1150.0,12.4
distribution_blueprint_078,Blueprint prompt,35,Amberfield,520000.0,1120.0,12.0
distribution_blueprint_078,Blueprint prompt,36,Havenport,500000.0,1100.0,11.8
distribution_blueprint_078,Blueprint prompt,37,Stonebridge,470000.0,1080.0,11.6
distribution_blueprint_078,Blueprint prompt,38,Seaview,450000.0,1050.0,11.4
distribution_blueprint_078,Blueprint prompt,39,Lilygrove,430000.0,1020.0,11.2
distribution_blueprint_078,Blueprint prompt,40,Greenfield,420000.0,1000.0,11.0
distribution_blueprint_078,Blueprint prompt,41,Redridge,410000.0,980.0,10.8
distribution_blueprint_078,Blueprint prompt,42,Windsor,400000.0,950.0,10.6
distribution_blueprint_078,Blueprint prompt,43,Goldenbay,385000.0,920.0,10.4
distribution_blueprint_078,Blueprint prompt,44,Frostburg,370000.0,890.0,10.2
distribution_blueprint_078,Blueprint prompt,45,Valleystone,360000.0,865.0,10.0
distribution_blueprint_078,Blueprint prompt,46,Hillside,350000.0,850.0,9.8
distribution_blueprint_078,Blueprint prompt,47,Pearlriver,340000.0,820.0,9.6
distribution_blueprint_078,Blueprint prompt,48,Maplecrest,330000.0,795.0,9.4
distribution_blueprint_078,Blueprint prompt,49,Sunnyridge,320000.0,770.0,9.2
distribution_blueprint_078,Blueprint prompt,50,Bluestream,310000.0,750.0,9.0
distribution_blueprint_078,Blueprint prompt,51,Goldenwood,300000.0,730.0,8.9
distribution_blueprint_078,Blueprint prompt,52,Clearfield,290000.0,710.0,8.8
distribution_blueprint_078,Blueprint prompt,53,Ashburn,280000.0,690.0,8.7
distribution_blueprint_078,Blueprint prompt,54,Crystaltown,270000.0,675.0,8.6
distribution_blueprint_078,Blueprint prompt,55,Meadowville,260000.0,660.0,8.5
distribution_blueprint_078,Blueprint prompt,56,Bridgeport,250000.0,640.0,8.4
distribution_blueprint_078,Blueprint prompt,57,Cedarhill,240000.0,620.0,8.3
distribution_blueprint_078,Blueprint prompt,58,Pinemont,230000.0,610.0,8.2
distribution_blueprint_078,Blueprint prompt,59,Lakewood,220000.0,590.0,8.1
distribution_blueprint_078,Blueprint prompt,60,Summerville,210000.0,570.0,8.0
distribution_blueprint_078,Blueprint prompt,61,Farlington,200000.0,550.0,7.9
distribution_blueprint_078,Blueprint prompt,62,Brookhaven,195000.0,530.0,7.8
distribution_blueprint_078,Blueprint prompt,63,Norfield,190000.0,520.0,7.7
distribution_blueprint_078,Blueprint prompt,64,Eastlake,185000.0,510.0,7.6
distribution_blueprint_078,Blueprint prompt,65,Westport,180000.0,500.0,7.5
distribution_blueprint_078,Blueprint prompt,66,Roselake,175000.0,480.0,7.4
distribution_blueprint_078,Blueprint prompt,67,Sunhaven,170000.0,470.0,7.3
distribution_blueprint_078,Blueprint prompt,68,Willowbranch,165000.0,460.0,7.2
distribution_blueprint_078,Blueprint prompt,69,Greenridge,160000.0,450.0,7.1
distribution_blueprint_078,Blueprint prompt,70,Silvercrest,155000.0,440.0,7.0
distribution_blueprint_078,Blueprint prompt,71,Stormhill,150000.0,430.0,6.9
distribution_blueprint_078,Blueprint prompt,72,Evergreen,145000.0,420.0,6.8
distribution_blueprint_078,Blueprint prompt,73,Redwood,140000.0,410.0,6.7
distribution_blueprint_078,Blueprint prompt,74,Crystalvale,135000.0,400.0,6.6
distribution_blueprint_078,Blueprint prompt,75,Cedarfall,130000.0,390.0,6.5
distribution_blueprint_078,Blueprint prompt,76,Hillgrove,125000.0,380.0,6.4
distribution_blueprint_078,Blueprint prompt,77,Oakridge,120000.0,370.0,6.3
distribution_blueprint_078,Blueprint prompt,78,Ambergrove,115000.0,360.0,6.2
distribution_blueprint_078,Blueprint prompt,79,Elmridge,110000.0,350.0,6.1
distribution_blueprint_078,Blueprint prompt,80,Riverbend,105000.0,340.0,6.0
distribution_blueprint_078,Blueprint prompt,81,Lakefield,100000.0,330.0,5.9
distribution_blueprint_078,Blueprint prompt,82,Shadowstone,98000.0,320.0,5.8
distribution_blueprint_078,Blueprint prompt,83,Fieldstone,96000.0,310.0,5.7
distribution_blueprint_078,Blueprint prompt,84,Everwood,94000.0,300.0,5.6
distribution_blueprint_078,Blueprint prompt,85,Ashridge,92000.0,295.0,5.5
distribution_blueprint_078,Blueprint prompt,86,Frostwood,90000.0,290.0,5.4
distribution_blueprint_078,Blueprint prompt,87,Silverpine,88000.0,285.0,5.3
distribution_blueprint_078,Blueprint prompt,88,Goldenhollow,86000.0,280.0,5.2
distribution_blueprint_078,Blueprint prompt,89,Pinearbor,84000.0,275.0,5.1
distribution_blueprint_078,Blueprint prompt,90,Woodvale,82000.0,270.0,5.0
distribution_blueprint_078,Blueprint prompt,91,Stoneville,80000.0,265.0,4.9
distribution_blueprint_078,Blueprint prompt,92,Cloudmont,77000.0,260.0,4.8
distribution_blueprint_078,Blueprint prompt,93,Smalltown,75000.0,255.0,4.7
distribution_blueprint_078,Blueprint prompt,94,Tinyville,70000.0,250.0,4.6
distribution_blueprint_078,Blueprint prompt,95,Villacreek,65000.0,245.0,4.5
distribution_blueprint_078,Blueprint prompt,96,Everfield,60000.0,240.0,4.4
distribution_blueprint_078,Blueprint prompt,97,Littlefield,55000.0,230.0,4.3
distribution_blueprint_078,Blueprint prompt,98,Shadygrove,50000.0,220.0,4.2
