generation_id,prompt_condition,row_number,fictional_metropolitan_area,population_people,public_road_lane_miles,gross_metropolitan_product_billion_2006_usd
source_matched_baseline_046,Baseline prompt,17,Brightpoint,1029476.0,17654.0,52.5
source_matched_baseline_046,Baseline prompt,18,Shadowmont,327615.0,5239.0,20.2
source_matched_baseline_046,Baseline prompt,19,Redrock,572934.0,9213.0,28.9
source_matched_baseline_046,Baseline prompt,20,Frostwick,229481.0,3689.0,14.1
source_matched_baseline_046,Baseline prompt,21,Maplecliff,951243.0,16128.0,47.8
source_matched_baseline_046,Baseline prompt,22,Grandthorn,1342897.0,23189.0,68.4
source_matched_baseline_046,Baseline prompt,23,Lightford,419582.0,6943.0,25.3
source_matched_baseline_046,Baseline prompt,24,Mistwood,788614.0,12684.0,38.1
source_matched_baseline_046,Baseline prompt,25,Lakevale,556482.0,8897.0,30.4
source_matched_baseline_046,Baseline prompt,26,Havenbrook,332879.0,5312.0,19.7
source_matched_baseline_046,Baseline prompt,27,Grayrock,998317.0,16514.0,50.5
source_matched_baseline_046,Baseline prompt,28,Oakcrest,635281.0,10247.0,32.2
source_matched_baseline_046,Baseline prompt,29,Highridge,1543672.0,26175.0,76.2
source_matched_baseline_046,Baseline prompt,30,Riverstone,810429.0,13058.0,39.7
source_matched_baseline_046,Baseline prompt,31,Pinehaven,476195.0,7794.0,25.6
source_matched_baseline_046,Baseline prompt,32,Seabreeze,920564.0,14921.0,44.5
source_matched_baseline_046,Baseline prompt,33,Brightshore,588432.0,9632.0,29.8
source_matched_baseline_046,Baseline prompt,34,Everfall,405216.0,6623.0,23.4
source_matched_baseline_046,Baseline prompt,35,Meadowlake,672893.0,10819.0,34.8
source_matched_baseline_046,Baseline prompt,36,Westcliff,1234824.0,20836.0,61.4
source_matched_baseline_046,Baseline prompt,37,Glendale,348261.0,5576.0,20.1
source_matched_baseline_046,Baseline prompt,38,Stormgate,432789.0,6914.0,27.2
source_matched_baseline_046,Baseline prompt,39,Hillstead,759348.0,12218.0,36.7
source_matched_baseline_046,Baseline prompt,40,Crystalwell,298735.0,5073.0,17.4
source_matched_baseline_046,Baseline prompt,41,Southpoint,1438971.0,24531.0,71.8
source_matched_baseline_046,Baseline prompt,42,Windmere,361482.0,5784.0,21.7
source_matched_baseline_046,Baseline prompt,43,Azurebend,842529.0,13754.0,42.2
source_matched_baseline_046,Baseline prompt,44,Moonridge,1018934.0,17523.0,50.3
source_matched_baseline_046,Baseline prompt,45,Briarcliff,579843.0,9231.0,28.3
source_matched_baseline_046,Baseline prompt,46,Shadowbend,327456.0,5217.0,19.6
source_matched_baseline_046,Baseline prompt,47,Ironhaven,398529.0,6437.0,23.9
source_matched_baseline_046,Baseline prompt,48,Sunspire,920583.0,14942.0,45.9
source_matched_baseline_046,Baseline prompt,49,Cloudfall,501329.0,8182.0,26.2
source_matched_baseline_046,Baseline prompt,50,Eastmere,874591.0,14372.0,43.5
source_matched_baseline_046,Baseline prompt,51,Northbay,1129241.0,18512.0,54.8
source_matched_baseline_046,Baseline prompt,52,Greenrock,368471.0,5923.0,22.9
source_matched_baseline_046,Baseline prompt,53,Goldshore,214219.0,3427.0,12.7
source_matched_baseline_046,Baseline prompt,54,Wolfpine,684271.0,10938.0,32.4
source_matched_baseline_046,Baseline prompt,55,Duskstone,458912.0,7367.0,27.3
source_matched_baseline_046,Baseline prompt,56,Brightvale,1029783.0,17643.0,52.1
source_matched_baseline_046,Baseline prompt,57,Shadowlake,327381.0,5251.0,20.6
source_matched_baseline_046,Baseline prompt,58,Redcliff,572892.0,9207.0,29.4
source_matched_baseline_046,Baseline prompt,59,Frostvale,229476.0,3691.0,14.3
source_matched_baseline_046,Baseline prompt,60,Mapleridge,951273.0,16114.0,47.3
source_matched_baseline_046,Baseline prompt,61,Grandshore,1342519.0,23147.0,68.1
source_matched_baseline_046,Baseline prompt,62,Lightbend,419385.0,6937.0,25.1
source_matched_baseline_046,Baseline prompt,63,Mistridge,788923.0,12643.0,37.6
source_matched_baseline_046,Baseline prompt,64,Lakecrest,556472.0,8908.0,30.1
source_matched_baseline_046,Baseline prompt,65,Havencliff,332479.0,5321.0,20.6
source_matched_baseline_046,Baseline prompt,66,Graypines,998371.0,16543.0,50.3
source_matched_baseline_046,Baseline prompt,67,Oakspring,635612.0,10275.0,31.9
source_matched_baseline_046,Baseline prompt,68,Highpines,1543176.0,26139.0,75.8
source_matched_baseline_046,Baseline prompt,69,Riverspire,810392.0,13049.0,39.4
source_matched_baseline_046,Baseline prompt,70,Pinecrest,476273.0,7784.0,25.4
source_matched_baseline_046,Baseline prompt,71,Seavail,920694.0,14916.0,44.3
source_matched_baseline_046,Baseline prompt,72,Brightbay,588247.0,9641.0,29.5
source_matched_baseline_046,Baseline prompt,73,Everbend,405317.0,6602.0,23.2
source_matched_baseline_046,Baseline prompt,74,Meadowview,672423.0,10829.0,34.5
source_matched_baseline_046,Baseline prompt,75,Westshore,1234839.0,20821.0,61.1
source_matched_baseline_046,Baseline prompt,76,Glenhaven,348215.0,5562.0,20.8
source_matched_baseline_046,Baseline prompt,77,Stormlake,432518.0,6897.0,27.9
source_matched_baseline_046,Baseline prompt,78,Hillcrest,759731.0,12231.0,36.3
source_matched_baseline_046,Baseline prompt,79,Crystalbend,298821.0,5089.0,17.2
source_matched_baseline_046,Baseline prompt,80,Southshore,1438127.0,24492.0,71.2
source_matched_baseline_046,Baseline prompt,81,Windfield,361274.0,5795.0,22.4
source_matched_baseline_046,Baseline prompt,82,Azurecrest,842758.0,13761.0,41.9
source_matched_baseline_046,Baseline prompt,83,Moonfall,1018984.0,17578.0,49.8
source_matched_baseline_046,Baseline prompt,84,Briarmeadow,579843.0,9223.0,27.9
source_matched_baseline_046,Baseline prompt,85,Shadowspire,327684.0,5213.0,19.9
source_matched_blueprint_046,Blueprint prompt,1,Auroria,550000.0,7200.0,32.5
source_matched_blueprint_046,Blueprint prompt,2,Brightmere,145000.0,2600.0,7.8
source_matched_blueprint_046,Blueprint prompt,3,Cedarhaven,980000.0,9100.0,86.2
source_matched_blueprint_046,Blueprint prompt,4,Draywyth,430000.0,5800.0,23.1
source_matched_blueprint_046,Blueprint prompt,5,Elmfirth,112000.0,1900.0,6.2
source_matched_blueprint_046,Blueprint prompt,6,Frostwood,175000.0,2400.0,8.5
source_matched_blueprint_046,Blueprint prompt,7,Goldenpine,265000.0,3500.0,14.7
source_matched_blueprint_046,Blueprint prompt,8,Harborstead,890000.0,8400.0,64.0
source_matched_blueprint_046,Blueprint prompt,9,Ironvale,720000.0,6800.0,54.9
source_matched_blueprint_046,Blueprint prompt,10,Juniper Ridge,105000.0,1850.0,5.9
source_matched_blueprint_046,Blueprint prompt,11,Kingsmere,138000.0,2100.0,7.5
source_matched_blueprint_046,Blueprint prompt,12,Larkhaven,670000.0,5900.0,48.1
source_matched_blueprint_046,Blueprint prompt,13,Meadowfort,340000.0,4700.0,18.9
source_matched_blueprint_046,Blueprint prompt,14,Northwynd,1250000.0,9800.0,122.3
source_matched_blueprint_046,Blueprint prompt,15,Oceanthane,89000.0,1450.0,4.1
source_matched_blueprint_046,Blueprint prompt,16,Pinebrook,530000.0,6100.0,35.6
source_matched_blueprint_046,Blueprint prompt,17,Quarrymoor,157000.0,2000.0,8.1
source_matched_blueprint_046,Blueprint prompt,18,Ravenmere,460000.0,5500.0,28.1
source_matched_blueprint_046,Blueprint prompt,19,Silverharbor,770000.0,7400.0,58.2
source_matched_blueprint_046,Blueprint prompt,20,Thornewood,215000.0,2900.0,12.7
source_matched_blueprint_046,Blueprint prompt,21,Umberpoint,1045000.0,8900.0,93.8
source_matched_blueprint_046,Blueprint prompt,22,Ventris Bay,895000.0,8100.0,67.2
source_matched_blueprint_046,Blueprint prompt,23,Willowgate,285000.0,3600.0,16.8
source_matched_blueprint_046,Blueprint prompt,24,Yarrow Glenn,145000.0,2250.0,7.2
source_matched_blueprint_046,Blueprint prompt,25,Zerentide,520000.0,7000.0,40.4
source_matched_blueprint_046,Blueprint prompt,26,Ashwythe,182000.0,2500.0,9.3
source_matched_blueprint_046,Blueprint prompt,27,Brackenridge,295000.0,3700.0,17.6
source_matched_blueprint_046,Blueprint prompt,28,Cloudspire,940000.0,8600.0,70.3
source_matched_blueprint_046,Blueprint prompt,29,Darkvale,159000.0,2200.0,8.9
source_matched_blueprint_046,Blueprint prompt,30,Emerald Strand,198000.0,2700.0,10.5
source_matched_blueprint_046,Blueprint prompt,31,Falconryn,355000.0,4600.0,20.5
source_matched_blueprint_046,Blueprint prompt,32,Glacierfall,870000.0,9300.0,61.5
source_matched_blueprint_046,Blueprint prompt,33,Highcliff,143000.0,2100.0,7.7
source_matched_blueprint_046,Blueprint prompt,34,Ironbay,320000.0,4150.0,18.2
source_matched_blueprint_046,Blueprint prompt,35,Jasperwood,124000.0,1950.0,6.6
source_matched_blueprint_046,Blueprint prompt,36,Keystorm,1130000.0,9900.0,118.6
source_matched_blueprint_046,Blueprint prompt,37,Lantern Cove,95000.0,1400.0,4.4
source_matched_blueprint_046,Blueprint prompt,38,Magnolia Sound,410000.0,5100.0,25.3
source_matched_blueprint_046,Blueprint prompt,39,Nighthill,580000.0,6700.0,36.8
source_matched_blueprint_046,Blueprint prompt,40,Olivefold,167000.0,2400.0,8.7
source_matched_blueprint_046,Blueprint prompt,41,Prosperton,680000.0,5900.0,52.4
source_matched_blueprint_046,Blueprint prompt,42,Quillhaven,72000.0,1250.0,3.3
source_matched_blueprint_046,Blueprint prompt,43,Redwater,495000.0,5400.0,30.1
source_matched_blueprint_046,Blueprint prompt,44,Stoneholm,1500000.0,10600.0,160.2
source_matched_blueprint_046,Blueprint prompt,45,Tulipmere,285000.0,3700.0,17.4
source_matched_blueprint_046,Blueprint prompt,46,Ultramarine Bay,385000.0,4700.0,21.7
source_matched_blueprint_046,Blueprint prompt,47,Valehaven,115000.0,1800.0,5.8
source_matched_blueprint_046,Blueprint prompt,48,Wilderport,1455000.0,10800.0,148.7
source_matched_blueprint_046,Blueprint prompt,49,Zephyr Run,230000.0,3100.0,12.3
source_matched_blueprint_046,Blueprint prompt,50,Amberfield,165000.0,2400.0,8.4
source_matched_blueprint_046,Blueprint prompt,51,Birchmont,270000.0,3600.0,14.7
source_matched_blueprint_046,Blueprint prompt,52,Clearstream,102000.0,1700.0,5.1
source_matched_blueprint_046,Blueprint prompt,53,Denwyn,128000.0,2100.0,7.2
source_matched_blueprint_046,Blueprint prompt,54,Everpeak,930000.0,9100.0,68.9
source_matched_blueprint_046,Blueprint prompt,55,Fairhollow,460000.0,5100.0,26.8
source_matched_blueprint_046,Blueprint prompt,56,Glenhaven,115000.0,1950.0,5.8
source_matched_blueprint_046,Blueprint prompt,57,Halcyondale,158000.0,2450.0,9.0
source_matched_blueprint_046,Blueprint prompt,58,Ivory Strand,230000.0,3350.0,11.7
source_matched_blueprint_046,Blueprint prompt,59,Jadestone Bay,640000.0,6300.0,50.8
source_matched_blueprint_046,Blueprint prompt,60,Locust Point,189000.0,2700.0,10.2
source_matched_blueprint_046,Blueprint prompt,61,Moonridge,320000.0,4150.0,17.5
source_matched_blueprint_046,Blueprint prompt,62,Newthorne,550000.0,7200.0,36.4
source_matched_blueprint_046,Blueprint prompt,63,Opalstrand,144000.0,2200.0,7.8
source_matched_blueprint_046,Blueprint prompt,64,Petalfrost,1040000.0,9100.0,89.0
source_matched_blueprint_046,Blueprint prompt,65,Quartz Bay,875000.0,8400.0,58.7
source_matched_blueprint_046,Blueprint prompt,66,Riverstead,127000.0,2050.0,6.3
source_matched_blueprint_046,Blueprint prompt,67,Solventine,990000.0,9300.0,76.8
source_matched_blueprint_046,Blueprint prompt,68,Tunbridge Cove,153000.0,2300.0,8.2
source_matched_blueprint_046,Blueprint prompt,69,Umbrawind,184000.0,2550.0,9.9
source_matched_blueprint_046,Blueprint prompt,70,Violet Shore,1285000.0,10200.0,119.8
source_matched_blueprint_046,Blueprint prompt,71,Wayhaven,94000.0,1500.0,4.6
source_matched_blueprint_046,Blueprint prompt,72,Yellowthorn,185000.0,2500.0,9.5
source_matched_blueprint_046,Blueprint prompt,73,Aetherhold,72000.0,1200.0,3.1
source_matched_blueprint_046,Blueprint prompt,74,Bradenshire,470000.0,5300.0,28.9
source_matched_blueprint_046,Blueprint prompt,75,Cranemoor,110000.0,1850.0,5.5
source_matched_blueprint_046,Blueprint prompt,76,Duskspire,690000.0,6600.0,49.8
source_matched_blueprint_046,Blueprint prompt,77,Elderwyne,150000.0,2300.0,8.4
source_matched_blueprint_046,Blueprint prompt,78,Forthaven,370000.0,4500.0,20.0
source_matched_blueprint_046,Blueprint prompt,79,Goldwynd,810000.0,7600.0,55.9
source_matched_blueprint_046,Blueprint prompt,80,Havenreach,1120000.0,9800.0,111.2
source_matched_blueprint_046,Blueprint prompt,81,Ironwill,106000.0,1750.0,5.9
source_matched_blueprint_046,Blueprint prompt,82,Juniper Falls,620000.0,6200.0,45.7
source_matched_blueprint_046,Blueprint prompt,83,Keytide,110000.0,1900.0,5.7
source_matched_blueprint_046,Blueprint prompt,84,Magnusblade,1485000.0,10850.0,153.6
source_matched_blueprint_046,Blueprint prompt,85,Northshade,910000.0,8700.0,66.2
source_matched_blueprint_046,Blueprint prompt,86,Orchid Bay,188000.0,2700.0,10.7
source_matched_blueprint_046,Blueprint prompt,87,Palisade Plains,435000.0,5000.0,25.1
source_matched_blueprint_046,Blueprint prompt,88,Quarry Stream,255000.0,3400.0,13.5
source_matched_blueprint_046,Blueprint prompt,89,Rivensoil,685000.0,6400.0,49.9
source_matched_baseline_076,Baseline prompt,1,Auroraville,345763.0,14756.0,23.4
source_matched_baseline_076,Baseline prompt,2,Brimstone Ridge,279042.0,12348.0,18.7
source_matched_baseline_076,Baseline prompt,3,Cascade Plains,585204.0,22345.0,37.2
source_matched_baseline_076,Baseline prompt,4,Dovemont,487192.0,17892.0,31.9
source_matched_baseline_076,Baseline prompt,5,Eastwood Harbor,914205.0,36712.0,61.0
source_matched_baseline_076,Baseline prompt,6,Falcon's Hollow,214367.0,10258.0,12.2
source_matched_baseline_076,Baseline prompt,7,Goldenprairie,173849.0,8921.0,9.8
source_matched_baseline_076,Baseline prompt,8,Hemlock Basin,296745.0,13467.0,19.3
source_matched_baseline_076,Baseline prompt,9,Ivygate,678394.0,26483.0,44.1
source_matched_baseline_076,Baseline prompt,10,Juniper Cove,502138.0,20941.0,33.6
source_matched_baseline_076,Baseline prompt,11,Kingspine Valley,382409.0,15813.0,25.0
source_matched_baseline_076,Baseline prompt,12,Larkspur Creek,191284.0,9875.0,11.1
source_matched_baseline_076,Baseline prompt,13,Meadowfall,843029.0,32961.0,55.4
source_matched_baseline_076,Baseline prompt,14,Northbrooke,412853.0,17392.0,26.8
source_matched_baseline_076,Baseline prompt,15,Oakmere Ridge,521680.0,22741.0,35.3
source_matched_baseline_076,Baseline prompt,16,Pinehollow,332907.0,15123.0,21.1
source_matched_baseline_076,Baseline prompt,17,Quarryfield,449012.0,18472.0,28.5
source_matched_baseline_076,Baseline prompt,18,Raventree,583291.0,24219.0,39.7
source_matched_baseline_076,Baseline prompt,19,Silvergrove,367549.0,16509.0,23.6
source_matched_baseline_076,Baseline prompt,20,Thornborough,295472.0,13578.0,18.9
source_matched_baseline_076,Baseline prompt,21,Umberfell,724910.0,29483.0,49.8
source_matched_baseline_076,Baseline prompt,22,Vermillion Shores,238675.0,11298.0,14.8
source_matched_baseline_076,Baseline prompt,23,Willowstone,431850.0,18825.0,27.4
source_matched_baseline_076,Baseline prompt,24,Xenith Springs,932461.0,37561.0,64.2
source_matched_baseline_076,Baseline prompt,25,Yellowwood,167432.0,8213.0,9.1
source_matched_baseline_076,Baseline prompt,26,Zephyr Haven,295630.0,14235.0,18.8
source_matched_baseline_076,Baseline prompt,27,Ashcroft Glade,471190.0,19812.0,32.6
source_matched_baseline_076,Baseline prompt,28,Briarwood Peaks,349503.0,16294.0,23.5
source_matched_baseline_076,Baseline prompt,29,Copperhill,612734.0,28413.0,41.5
source_matched_baseline_076,Baseline prompt,30,Dragonspire,759213.0,31507.0,53.0
source_matched_baseline_076,Baseline prompt,31,Elmshade,184652.0,9543.0,10.5
source_matched_baseline_076,Baseline prompt,32,Frostwell,517092.0,22647.0,35.6
source_matched_baseline_076,Baseline prompt,33,Griffin's Run,301438.0,14867.0,19.4
source_matched_baseline_076,Baseline prompt,34,Hollymere,768520.0,32034.0,54.8
source_matched_baseline_076,Baseline prompt,35,Ironford,625319.0,26958.0,40.7
source_matched_baseline_076,Baseline prompt,36,Jasper Grove,292485.0,13976.0,18.3
source_matched_baseline_076,Baseline prompt,37,Knothollow,463570.0,19562.0,30.6
source_matched_baseline_076,Baseline prompt,38,Lakeburn,582139.0,24729.0,38.8
source_matched_baseline_076,Baseline prompt,39,Moonvale,284918.0,13871.0,17.8
source_matched_baseline_076,Baseline prompt,40,Nightingale Heights,759843.0,30349.0,50.9
source_matched_baseline_076,Baseline prompt,41,Osprey Plains,380245.0,15406.0,24.4
source_matched_baseline_076,Baseline prompt,42,Peregrine Bluffs,905327.0,36618.0,62.5
source_matched_baseline_076,Baseline prompt,43,Quailwood,421609.0,17684.0,27.1
source_matched_baseline_076,Baseline prompt,44,Redwillow,198345.0,10129.0,12.4
source_matched_baseline_076,Baseline prompt,45,Stonefort,690578.0,27534.0,46.6
source_matched_baseline_076,Baseline prompt,46,Timberwake,509324.0,23190.0,34.6
source_matched_baseline_076,Baseline prompt,47,Ultramar Bay,328619.0,15893.0,20.7
source_matched_baseline_076,Baseline prompt,48,Velvet Glen,291043.0,14562.0,18.2
source_matched_baseline_076,Baseline prompt,49,Windspire,741395.0,30641.0,49.6
source_matched_baseline_076,Baseline prompt,50,Yewbriar,352183.0,16642.0,23.3
source_matched_baseline_076,Baseline prompt,51,Zinnia Bluffs,181296.0,9684.0,10.9
source_matched_baseline_076,Baseline prompt,52,Amberbourne,415803.0,17302.0,26.3
source_matched_baseline_076,Baseline prompt,53,Birchline,505267.0,22133.0,34.8
source_matched_baseline_076,Baseline prompt,54,Cidercrossing,785412.0,32915.0,54.5
source_matched_baseline_076,Baseline prompt,55,Dawnforge,366197.0,16318.0,23.7
source_matched_baseline_076,Baseline prompt,56,Ebonyheart,271960.0,12949.0,17.9
source_matched_baseline_076,Baseline prompt,57,Fernwood,411050.0,17829.0,26.2
source_matched_baseline_076,Baseline prompt,58,Garnet Hollow,839265.0,34589.0,58.3
source_matched_baseline_076,Baseline prompt,59,Horizon Crest,567310.0,24567.0,38.5
source_matched_baseline_076,Baseline prompt,60,Indigo Ridge,243982.0,12013.0,14.5
source_matched_baseline_076,Baseline prompt,61,Jadehaven,338465.0,15478.0,21.8
source_matched_baseline_076,Baseline prompt,62,Lilacston,429015.0,18203.0,28.1
source_matched_baseline_076,Baseline prompt,63,Mirthvale,612480.0,26507.0,42.0
source_matched_baseline_076,Baseline prompt,64,Nordhaven,368917.0,16492.0,24.1
source_matched_baseline_076,Baseline prompt,65,Oceanreach,754010.0,31412.0,53.7
source_matched_baseline_076,Baseline prompt,66,Peakdale,222345.0,11203.0,13.6
source_matched_baseline_076,Baseline prompt,67,Quartzford,458902.0,19682.0,30.4
source_matched_baseline_076,Baseline prompt,68,Riverbarrow,574128.0,24921.0,39.6
source_matched_baseline_076,Baseline prompt,69,Sunmarsh,286754.0,14235.0,19.1
source_matched_baseline_076,Baseline prompt,70,Twilight Bluffs,700612.0,27749.0,47.9
source_matched_baseline_076,Baseline prompt,71,Umberwood,498310.0,22796.0,36.2
source_matched_baseline_076,Baseline prompt,72,Vinewharf,332401.0,15492.0,21.0
source_matched_baseline_076,Baseline prompt,73,Westgrove,185932.0,9761.0,10.8
source_matched_baseline_076,Baseline prompt,74,Xanadu Isle,851247.0,35243.0,59.9
source_matched_baseline_076,Baseline prompt,75,Yorkridge,321098.0,15063.0,20.6
source_matched_baseline_076,Baseline prompt,76,Zircon Hollow,590234.0,25203.0,39.8
source_matched_baseline_076,Baseline prompt,77,Alabaster Shore,727893.0,30312.0,52.6
source_matched_baseline_076,Baseline prompt,78,Brickston Harbor,485019.0,21209.0,33.1
source_matched_baseline_076,Baseline prompt,79,Coldfell,200193.0,10235.0,12.1
source_matched_baseline_076,Baseline prompt,80,Dragonport,614351.0,27105.0,41.8
source_matched_baseline_076,Baseline prompt,81,Elderbrook,489032.0,21756.0,32.8
source_matched_baseline_076,Baseline prompt,82,Foxglen,354290.0,16843.0,23.4
source_matched_baseline_076,Baseline prompt,83,Glimmerveil,629482.0,27648.0,43.3
source_matched_baseline_076,Baseline prompt,84,Hightimber,911579.0,36283.0,60.5
source_matched_baseline_076,Baseline prompt,85,Ivory Spires,265189.0,12498.0,16.5
source_matched_baseline_076,Baseline prompt,86,Jasperdell,367921.0,16302.0,24.3
source_matched_baseline_076,Baseline prompt,87,Lavender Hollow,497213.0,21829.0,33.9
source_matched_baseline_076,Baseline prompt,88,Meadowforge,788475.0,33087.0,55.2
source_matched_blueprint_076,Blueprint prompt,1,Arbordale,54718.0,670.0,3.4
source_matched_blueprint_076,Blueprint prompt,2,Bayshore,68234.0,810.0,4.2
source_matched_blueprint_076,Blueprint prompt,3,Crestmont,75492.0,900.0,4.8
source_matched_blueprint_076,Blueprint prompt,4,Drycreek,80721.0,1023.0,5.3
source_matched_blueprint_076,Blueprint prompt,5,Elmwood,95984.0,1257.0,6.7
source_matched_blueprint_076,Blueprint prompt,6,Fairwyn,103452.0,1325.0,7.1
source_matched_blueprint_076,Blueprint prompt,7,Glenview,115394.0,1452.0,8.4
source_matched_blueprint_076,Blueprint prompt,8,Highborough,123768.0,1639.0,9.2
source_matched_blueprint_076,Blueprint prompt,9,Ironridge,138945.0,1892.0,10.7
source_matched_blueprint_076,Blueprint prompt,10,Juniper Valley,154230.0,2158.0,11.9
source_matched_blueprint_076,Blueprint prompt,11,Kingsford,162847.0,2287.0,12.4
source_matched_blueprint_076,Blueprint prompt,12,Lakemont,179238.0,2561.0,14.1
source_matched_blueprint_076,Blueprint prompt,13,Meadowbrook,200349.0,2845.0,15.7
source_matched_blueprint_076,Blueprint prompt,14,Northpoint,219752.0,3254.0,17.5
source_matched_blueprint_076,Blueprint prompt,15,Oakshade,236871.0,3483.0,18.4
source_matched_blueprint_076,Blueprint prompt,16,Pineridge,254102.0,3716.0,19.8
source_matched_blueprint_076,Blueprint prompt,17,Quarryville,277340.0,4042.0,21.2
source_matched_blueprint_076,Blueprint prompt,18,Redstone,289637.0,4238.0,22.7
source_matched_blueprint_076,Blueprint prompt,19,Silvermeadow,305492.0,4521.0,23.9
source_matched_blueprint_076,Blueprint prompt,20,Timbercrest,327981.0,4898.0,25.5
source_matched_blueprint_076,Blueprint prompt,21,Upland,349203.0,5162.0,27.3
source_matched_blueprint_076,Blueprint prompt,22,Valemont,374059.0,5497.0,29.1
source_matched_blueprint_076,Blueprint prompt,23,Waterford,398214.0,5840.0,31.2
source_matched_blueprint_076,Blueprint prompt,24,Xenia,424789.0,6184.0,33.4
source_matched_blueprint_076,Blueprint prompt,25,Yellowridge,457392.0,6582.0,36.1
source_matched_blueprint_076,Blueprint prompt,26,Zionfield,482301.0,6931.0,37.5
source_matched_blueprint_076,Blueprint prompt,27,Ashbourne,521934.0,7519.0,41.2
source_matched_blueprint_076,Blueprint prompt,28,Bridgeport,563145.0,8134.0,44.7
source_matched_blueprint_076,Blueprint prompt,29,Cedar Plains,602783.0,8529.0,47.3
source_matched_blueprint_076,Blueprint prompt,30,Doverton,638274.0,8901.0,49.8
source_matched_blueprint_076,Blueprint prompt,31,Eastvale,691452.0,9662.0,53.1
source_matched_blueprint_076,Blueprint prompt,32,Fulton Bay,720349.0,10154.0,55.6
source_matched_blueprint_076,Blueprint prompt,33,Grandstead,758294.0,10630.0,59.2
source_matched_blueprint_076,Blueprint prompt,34,Hillston,829347.0,11631.0,63.8
source_matched_blueprint_076,Blueprint prompt,35,Ingleport,892340.0,12126.0,68.4
source_matched_blueprint_076,Blueprint prompt,36,Jade Prairie,945863.0,12678.0,72.8
source_matched_blueprint_076,Blueprint prompt,37,Kelmscott,1005374.0,13591.0,77.1
source_matched_blueprint_076,Blueprint prompt,38,Lansfield,1082395.0,14782.0,81.2
source_matched_blueprint_076,Blueprint prompt,39,Metcalfe,1160345.0,15893.0,86.7
source_matched_blueprint_076,Blueprint prompt,40,Newchester,1215673.0,16214.0,89.3
source_matched_blueprint_076,Blueprint prompt,41,Oakwater,1298472.0,17823.0,94.1
source_matched_blueprint_076,Blueprint prompt,42,Portsville,1359324.0,18593.0,97.5
source_matched_blueprint_076,Blueprint prompt,43,Quinby,1432043.0,19473.0,102.3
source_matched_blueprint_076,Blueprint prompt,44,Ridgehaven,1498920.0,20283.0,106.7
source_matched_blueprint_076,Blueprint prompt,45,Southbay,1584398.0,21538.0,113.2
source_matched_blueprint_076,Blueprint prompt,46,Treetown,1657842.0,22642.0,119.7
source_matched_blueprint_076,Blueprint prompt,47,Unionford,1728930.0,23490.0,123.4
source_matched_blueprint_076,Blueprint prompt,48,Vanguard,1810071.0,24827.0,130.8
source_matched_blueprint_076,Blueprint prompt,49,Westover,1923482.0,26491.0,136.4
source_matched_blueprint_076,Blueprint prompt,50,Yorkdale,2074850.0,29142.0,145.2
source_matched_blueprint_076,Blueprint prompt,51,Zephyr Hills,2149345.0,30712.0,151.2
source_matched_blueprint_076,Blueprint prompt,52,Arborcove,2298457.0,33451.0,159.9
source_matched_blueprint_076,Blueprint prompt,53,Bridgewell,2479384.0,36827.0,171.5
source_matched_blueprint_076,Blueprint prompt,54,Cumberland,2631478.0,39542.0,183.7
source_matched_blueprint_076,Blueprint prompt,55,Dalesport,2790342.0,42378.0,195.1
source_matched_blueprint_076,Blueprint prompt,56,Edgefield,2968123.0,45192.0,207.6
source_matched_blueprint_076,Blueprint prompt,57,Franklinton,3184509.0,49238.0,221.3
source_matched_blueprint_076,Blueprint prompt,58,Goldentown,3331941.0,53392.0,237.5
source_matched_blueprint_076,Blueprint prompt,59,Harborview,3579427.0,57618.0,250.9
source_matched_blueprint_076,Blueprint prompt,60,Ivory Bluff,3753429.0,60871.0,268.7
source_matched_blueprint_076,Blueprint prompt,61,Jasperton,3987512.0,65218.0,281.3
source_matched_blueprint_076,Blueprint prompt,62,Kingston Bay,4236408.0,69572.0,304.2
source_matched_blueprint_076,Blueprint prompt,63,Lindenview,4527134.0,73421.0,321.6
source_matched_blueprint_076,Blueprint prompt,64,Millington,4874509.0,80291.0,346.7
source_matched_blueprint_076,Blueprint prompt,65,Northbridge,5034219.0,82649.0,353.8
source_matched_blueprint_076,Blueprint prompt,66,Osceola,5387342.0,89021.0,377.1
source_matched_blueprint_076,Blueprint prompt,67,Pinnacle City,5703481.0,91457.0,392.6
source_matched_blueprint_076,Blueprint prompt,68,Quartzdale,6021942.0,94810.0,408.9
source_matched_blueprint_076,Blueprint prompt,69,Rivermill,6398752.0,100692.0,431.2
source_matched_blueprint_076,Blueprint prompt,70,Seacliff,6743921.0,108736.0,445.9
source_matched_blueprint_076,Blueprint prompt,71,Timberlake,7103948.0,112849.0,462.3
source_matched_blueprint_076,Blueprint prompt,72,Umbra City,7472813.0,119021.0,485.7
source_matched_blueprint_076,Blueprint prompt,73,Valleyside,7912483.0,125472.0,506.3
source_matched_blueprint_076,Blueprint prompt,74,Winchester,8294912.0,131594.0,529.2
source_matched_blueprint_076,Blueprint prompt,75,Xenith Haven,8762394.0,137842.0,554.7
source_matched_blueprint_076,Blueprint prompt,76,Yarrow Glen,9157032.0,144185.0,576.6
source_matched_blueprint_076,Blueprint prompt,77,Zilara Bay,9608431.0,152947.0,602.4
source_matched_blueprint_076,Blueprint prompt,78,Aquatica,10013468.0,161982.0,624.8
