setting_id,prompt_condition,population_people,irrelevant_number,request_status,gdp_million_currency_units,road_length_km
scaling_setting_059,Concise wording,800000,,valid,24000.0,1850.0
scaling_setting_059,Concise wording,50000,,valid,850.0,320.0
scaling_setting_059,No-change control,200000,,valid,7800.0,1250.0
scaling_setting_059,Irrelevant-number control,200000,200000.0,valid,5400.0,960.0
scaling_setting_059,Irrelevant-number control,200000,50000.0,valid,7600.0,950.0
scaling_setting_059,Irrelevant-number control,200000,100000.0,valid,6200.0,850.0
scaling_setting_059,Irrelevant-number control,200000,400000.0,valid,8200.0,1350.0
scaling_setting_059,Irrelevant-number control,200000,800000.0,valid,7500.0,1250.0
scaling_setting_060,Primary wording,200000,,valid,7500.0,1200.0
scaling_setting_060,Primary wording,50000,,valid,875.0,320.0
scaling_setting_060,Primary wording,800000,,valid,12000.0,3500.0
scaling_setting_060,Primary wording,400000,,valid,8200.0,1450.0
scaling_setting_060,Primary wording,100000,,valid,4500.0,1200.0
scaling_setting_060,Paraphrased wording,800000,,valid,24000.0,1250.0
scaling_setting_060,Paraphrased wording,200000,,valid,4750.0,880.0
scaling_setting_060,Paraphrased wording,100000,,valid,4200.0,870.0
scaling_setting_060,Paraphrased wording,50000,,valid,750.0,320.0
scaling_setting_060,Paraphrased wording,400000,,valid,12800.0,860.0
scaling_setting_060,Concise wording,800000,,valid,24000.0,3200.0
scaling_setting_060,Concise wording,400000,,valid,9200.0,1250.0
scaling_setting_060,Concise wording,100000,,valid,4500.0,740.0
scaling_setting_060,Concise wording,200000,,valid,5800.0,950.0
scaling_setting_060,Concise wording,50000,,valid,1750.0,420.0
scaling_setting_060,No-change control,200000,,valid,4200.0,950.0
scaling_setting_060,Irrelevant-number control,200000,100000.0,valid,7800.0,1200.0
scaling_setting_060,Irrelevant-number control,200000,800000.0,valid,7500.0,1380.0
scaling_setting_060,Irrelevant-number control,200000,200000.0,valid,8500.0,1450.0
scaling_setting_060,Irrelevant-number control,200000,50000.0,valid,4200.0,1350.0
scaling_setting_060,Irrelevant-number control,200000,400000.0,valid,8200.0,1100.0
scaling_setting_061,Primary wording,50000,,valid,2450.0,310.0
scaling_setting_061,Primary wording,100000,,valid,3200.0,450.0
scaling_setting_061,Primary wording,800000,,valid,32000.0,2800.0
scaling_setting_061,Primary wording,400000,,valid,10240.0,1850.0
scaling_setting_061,Primary wording,200000,,valid,8500.0,940.0
scaling_setting_061,Paraphrased wording,200000,,valid,7400.0,1100.0
scaling_setting_061,Paraphrased wording,50000,,valid,1500.0,320.0
scaling_setting_061,Paraphrased wording,800000,,valid,32000.0,2800.0
scaling_setting_061,Paraphrased wording,100000,,valid,2900.0,410.0
scaling_setting_061,Paraphrased wording,400000,,valid,12450.0,1750.0
scaling_setting_061,Concise wording,100000,,valid,3500.0,420.0
scaling_setting_061,Concise wording,200000,,valid,6000.0,850.0
scaling_setting_061,Concise wording,400000,,valid,14800.0,1250.0
scaling_setting_061,Concise wording,800000,,valid,32000.0,1250.0
scaling_setting_061,Concise wording,50000,,valid,1500.0,220.0
scaling_setting_061,No-change control,200000,,valid,9200.0,1450.0
scaling_setting_061,Irrelevant-number control,200000,50000.0,valid,8500.0,1400.0
scaling_setting_061,Irrelevant-number control,200000,100000.0,valid,8200.0,950.0
scaling_setting_061,Irrelevant-number control,200000,800000.0,valid,9200.0,1870.0
scaling_setting_061,Irrelevant-number control,200000,400000.0,valid,8200.0,950.0
scaling_setting_061,Irrelevant-number control,200000,200000.0,valid,8400.0,850.0
scaling_setting_062,Primary wording,400000,,valid,23000.0,1420.0
scaling_setting_062,Primary wording,100000,,valid,8200.0,450.0
scaling_setting_062,Primary wording,800000,,valid,24500.0,1250.0
scaling_setting_062,Primary wording,200000,,valid,4800.0,850.0
scaling_setting_062,Primary wording,50000,,valid,725.0,310.0
scaling_setting_062,Paraphrased wording,100000,,valid,2500.0,620.0
scaling_setting_062,Paraphrased wording,400000,,valid,9500.0,1200.0
scaling_setting_062,Paraphrased wording,50000,,valid,1250.0,320.0
scaling_setting_062,Paraphrased wording,200000,,valid,18000.0,850.0
scaling_setting_062,Paraphrased wording,800000,,valid,14500.0,1250.0
scaling_setting_062,Concise wording,100000,,valid,3200.0,450.0
scaling_setting_062,Concise wording,200000,,valid,4500.0,1200.0
scaling_setting_062,Concise wording,400000,,valid,10250.0,850.0
scaling_setting_062,Concise wording,50000,,valid,850.0,310.0
scaling_setting_062,Concise wording,800000,,valid,24000.0,1200.0
scaling_setting_062,No-change control,200000,,valid,3200.0,580.0
scaling_setting_062,Irrelevant-number control,200000,50000.0,valid,4800.0,550.0
scaling_setting_062,Irrelevant-number control,200000,200000.0,valid,8200.0,740.0
scaling_setting_062,Irrelevant-number control,200000,400000.0,valid,4850.0,950.0
scaling_setting_062,Irrelevant-number control,200000,100000.0,valid,6000.0,450.0
scaling_setting_062,Irrelevant-number control,200000,800000.0,valid,4600.0,350.0
scaling_setting_063,Primary wording,50000,,valid,2750.0,420.0
scaling_setting_063,Primary wording,400000,,valid,15600.0,1980.0
scaling_setting_063,Primary wording,200000,,valid,8500.0,680.0
scaling_setting_063,Primary wording,100000,,valid,3800.0,610.0
scaling_setting_063,Primary wording,800000,,valid,56000.0,1850.0
scaling_setting_063,Paraphrased wording,400000,,valid,16800.0,1250.0
scaling_setting_063,Paraphrased wording,800000,,valid,32000.0,1400.0
scaling_setting_063,Paraphrased wording,200000,,valid,8200.0,650.0
scaling_setting_063,Paraphrased wording,100000,,valid,4500.0,310.0
scaling_setting_063,Paraphrased wording,50000,,valid,1250.0,320.0
scaling_setting_063,Concise wording,100000,,valid,3800.0,450.0
scaling_setting_063,Concise wording,200000,,valid,7800.0,475.0
scaling_setting_063,Concise wording,50000,,valid,3200.0,310.0
scaling_setting_063,Concise wording,400000,,valid,16000.0,1450.0
scaling_setting_063,Concise wording,800000,,valid,32000.0,1500.0
scaling_setting_063,No-change control,200000,,valid,8600.0,950.0
scaling_setting_063,Irrelevant-number control,200000,50000.0,valid,8500.0,975.0
scaling_setting_063,Irrelevant-number control,200000,800000.0,valid,9400.0,680.0
scaling_setting_063,Irrelevant-number control,200000,400000.0,valid,12500.0,850.0
scaling_setting_063,Irrelevant-number control,200000,100000.0,valid,9600.0,510.0
scaling_setting_063,Irrelevant-number control,200000,200000.0,valid,7800.0,1250.0
scaling_setting_064,Primary wording,800000,,valid,18400.0,2250.0
scaling_setting_064,Primary wording,200000,,valid,7500.0,1450.0
scaling_setting_064,Primary wording,400000,,valid,10200.0,1250.0
scaling_setting_064,Primary wording,50000,,valid,1250.0,315.0
scaling_setting_064,Primary wording,100000,,valid,2750.0,640.0
scaling_setting_064,Paraphrased wording,100000,,valid,2100.0,850.0
scaling_setting_064,Paraphrased wording,200000,,valid,4500.0,2800.0
scaling_setting_064,Paraphrased wording,400000,,valid,15900.0,2200.0
scaling_setting_064,Paraphrased wording,800000,,valid,24000.0,3200.0
scaling_setting_064,Paraphrased wording,50000,,valid,1250.0,310.0
scaling_setting_064,Concise wording,400000,,valid,10400.0,1240.0
scaling_setting_064,Concise wording,800000,,valid,25600.0,4500.0
scaling_setting_064,Concise wording,100000,,valid,3800.0,950.0
scaling_setting_064,Concise wording,50000,,valid,1250.0,450.0
scaling_setting_064,Concise wording,200000,,valid,4200.0,2250.0
scaling_setting_064,No-change control,200000,,valid,4500.0,1200.0
scaling_setting_064,Irrelevant-number control,200000,50000.0,valid,9600.0,1250.0
scaling_setting_064,Irrelevant-number control,200000,400000.0,valid,4800.0,1350.0
scaling_setting_064,Irrelevant-number control,200000,100000.0,valid,7400.0,1200.0
scaling_setting_064,Irrelevant-number control,200000,800000.0,valid,4800.0,1250.0
scaling_setting_064,Irrelevant-number control,200000,200000.0,valid,4500.0,1350.0
scaling_setting_065,Primary wording,50000,,valid,1250.0,320.0
scaling_setting_065,Primary wording,800000,,valid,25600.0,4200.0
scaling_setting_065,Primary wording,400000,,valid,16200.0,2500.0
scaling_setting_065,Primary wording,100000,,valid,2650.0,750.0
scaling_setting_065,Primary wording,200000,,valid,7800.0,950.0
scaling_setting_065,Paraphrased wording,800000,,valid,16200.0,1850.0
scaling_setting_065,Paraphrased wording,400000,,valid,12800.0,1750.0
scaling_setting_065,Paraphrased wording,50000,,valid,725.0,580.0
scaling_setting_065,Paraphrased wording,100000,,valid,2500.0,450.0
scaling_setting_065,Paraphrased wording,200000,,valid,4500.0,1100.0
scaling_setting_065,Concise wording,200000,,valid,3800.0,950.0
scaling_setting_065,Concise wording,800000,,valid,18400.0,3200.0
scaling_setting_065,Concise wording,50000,,valid,1250.0,320.0
scaling_setting_065,Concise wording,400000,,valid,15600.0,2100.0
scaling_setting_065,Concise wording,100000,,valid,3200.0,1200.0
scaling_setting_065,No-change control,200000,,valid,7200.0,1850.0
scaling_setting_065,Irrelevant-number control,200000,50000.0,valid,4500.0,1200.0
scaling_setting_065,Irrelevant-number control,200000,400000.0,valid,6200.0,870.0
scaling_setting_065,Irrelevant-number control,200000,100000.0,valid,4200.0,850.0
scaling_setting_065,Irrelevant-number control,200000,200000.0,valid,7350.0,1250.0
scaling_setting_065,Irrelevant-number control,200000,800000.0,valid,4800.0,1250.0
scaling_setting_066,Primary wording,50000,,valid,1250.0,320.0
scaling_setting_066,Primary wording,100000,,valid,2500.0,350.0
scaling_setting_066,Primary wording,400000,,valid,12800.0,1650.0
scaling_setting_066,Primary wording,800000,,valid,32000.0,2800.0
scaling_setting_066,Primary wording,200000,,valid,4200.0,750.0
scaling_setting_066,Paraphrased wording,400000,,valid,9800.0,1450.0
scaling_setting_066,Paraphrased wording,100000,,valid,2300.0,450.0
scaling_setting_066,Paraphrased wording,50000,,valid,750.0,320.0
scaling_setting_066,Paraphrased wording,800000,,valid,12800.0,1250.0
scaling_setting_066,Paraphrased wording,200000,,valid,5200.0,950.0
scaling_setting_066,Concise wording,100000,,valid,2000.0,450.0
scaling_setting_066,Concise wording,200000,,valid,4500.0,820.0
scaling_setting_066,Concise wording,800000,,valid,14500.0,3200.0
scaling_setting_066,Concise wording,400000,,valid,7200.0,1200.0
scaling_setting_066,Concise wording,50000,,valid,750.0,320.0
scaling_setting_066,No-change control,200000,,valid,6400.0,1250.0
scaling_setting_066,Irrelevant-number control,200000,200000.0,valid,4800.0,1300.0
scaling_setting_066,Irrelevant-number control,200000,400000.0,valid,4500.0,740.0
scaling_setting_066,Irrelevant-number control,200000,50000.0,valid,6500.0,1200.0
scaling_setting_066,Irrelevant-number control,200000,800000.0,valid,5200.0,950.0
scaling_setting_066,Irrelevant-number control,200000,100000.0,valid,8500.0,1200.0
scaling_setting_067,Primary wording,800000,,valid,32000.0,2200.0
scaling_setting_067,Primary wording,200000,,valid,5400.0,1650.0
scaling_setting_067,Primary wording,100000,,valid,3200.0,850.0
scaling_setting_067,Primary wording,400000,,valid,11600.0,1400.0
scaling_setting_067,Primary wording,50000,,valid,1250.0,310.0
scaling_setting_067,Paraphrased wording,100000,,valid,3200.0,450.0
scaling_setting_067,Paraphrased wording,200000,,valid,7800.0,520.0
scaling_setting_067,Paraphrased wording,50000,,valid,750.0,320.0
scaling_setting_067,Paraphrased wording,400000,,valid,12800.0,950.0
scaling_setting_067,Paraphrased wording,800000,,valid,24000.0,1750.0
scaling_setting_067,Concise wording,50000,,valid,850.0,320.0
scaling_setting_067,Concise wording,100000,,valid,2500.0,450.0
scaling_setting_067,Concise wording,400000,,valid,5400.0,960.0
scaling_setting_067,Concise wording,200000,,valid,3200.0,820.0
scaling_setting_067,Concise wording,800000,,valid,16000.0,1350.0
scaling_setting_067,No-change control,200000,,valid,4600.0,340.0
scaling_setting_067,Irrelevant-number control,200000,400000.0,valid,9400.0,1250.0
scaling_setting_067,Irrelevant-number control,200000,100000.0,valid,7500.0,520.0
scaling_setting_067,Irrelevant-number control,200000,50000.0,valid,7600.0,450.0
scaling_setting_067,Irrelevant-number control,200000,200000.0,valid,5400.0,1200.0
scaling_setting_067,Irrelevant-number control,200000,800000.0,valid,8200.0,1450.0
scaling_setting_068,Primary wording,200000,,valid,8400.0,970.0
scaling_setting_068,Primary wording,50000,,valid,1250.5,312.8
scaling_setting_068,Primary wording,400000,,valid,15200.0,1250.0
scaling_setting_068,Primary wording,100000,,valid,4200.0,675.0
scaling_setting_068,Primary wording,800000,,valid,24600.0,3200.0
scaling_setting_068,Paraphrased wording,200000,,valid,9500.0,1150.0
scaling_setting_068,Paraphrased wording,400000,,valid,15200.0,2400.0
scaling_setting_068,Paraphrased wording,800000,,valid,32000.0,1500.0
scaling_setting_068,Paraphrased wording,50000,,valid,1500.0,320.0
scaling_setting_068,Paraphrased wording,100000,,valid,4200.0,340.0
scaling_setting_068,Concise wording,200000,,valid,2800.0,750.0
scaling_setting_068,Concise wording,800000,,valid,32000.0,950.0
scaling_setting_068,Concise wording,100000,,valid,3500.0,320.0
scaling_setting_068,Concise wording,400000,,valid,12000.0,850.0
scaling_setting_068,Concise wording,50000,,valid,1250.0,320.0
scaling_setting_068,No-change control,200000,,valid,4500.0,850.0
scaling_setting_068,Irrelevant-number control,200000,100000.0,valid,5600.0,1350.0
scaling_setting_068,Irrelevant-number control,200000,50000.0,valid,6800.0,920.0
scaling_setting_068,Irrelevant-number control,200000,200000.0,valid,5800.0,1350.0
scaling_setting_068,Irrelevant-number control,200000,800000.0,valid,10500.0,1500.0
scaling_setting_068,Irrelevant-number control,200000,400000.0,valid,6800.0,430.0
scaling_setting_069,Primary wording,200000,,valid,8500.0,1500.0
scaling_setting_069,Primary wording,50000,,valid,1275.0,312.0
scaling_setting_069,Primary wording,800000,,valid,24000.0,3200.0
scaling_setting_069,Primary wording,100000,,valid,3500.0,1200.0
scaling_setting_069,Primary wording,400000,,valid,11500.0,1650.0
scaling_setting_069,Paraphrased wording,50000,,valid,950.0,320.0
scaling_setting_069,Paraphrased wording,800000,,valid,32000.0,1850.0
scaling_setting_069,Paraphrased wording,100000,,valid,3200.0,850.0
scaling_setting_069,Paraphrased wording,200000,,valid,4800.0,650.0
scaling_setting_069,Paraphrased wording,400000,,valid,9800.0,1850.0
scaling_setting_069,Concise wording,50000,,valid,1250.0,310.0
scaling_setting_069,Concise wording,200000,,valid,4500.0,750.0
scaling_setting_069,Concise wording,800000,,valid,32000.0,1800.0
scaling_setting_069,Concise wording,100000,,valid,2350.0,480.0
scaling_setting_069,Concise wording,400000,,valid,14500.0,3100.0
scaling_setting_069,No-change control,200000,,valid,6500.0,840.0
scaling_setting_069,Irrelevant-number control,200000,800000.0,valid,4200.0,750.0
scaling_setting_069,Irrelevant-number control,200000,50000.0,valid,8600.0,1450.0
scaling_setting_069,Irrelevant-number control,200000,100000.0,valid,8500.0,2400.0
scaling_setting_069,Irrelevant-number control,200000,400000.0,valid,4500.0,1200.0
scaling_setting_069,Irrelevant-number control,200000,200000.0,valid,3200.0,850.0
scaling_setting_070,Primary wording,100000,,valid,4500.0,850.0
scaling_setting_070,Primary wording,400000,,valid,8200.0,1720.0
scaling_setting_070,Primary wording,800000,,valid,29600.0,2100.0
scaling_setting_070,Primary wording,50000,,valid,1250.0,320.0
scaling_setting_070,Primary wording,200000,,valid,6700.0,1450.0
scaling_setting_070,Paraphrased wording,50000,,valid,750.0,320.0
scaling_setting_070,Paraphrased wording,100000,,valid,3200.0,850.0
scaling_setting_070,Paraphrased wording,200000,,valid,8500.0,1250.0
scaling_setting_070,Paraphrased wording,800000,,valid,24000.0,3200.0
scaling_setting_070,Paraphrased wording,400000,,valid,3200.0,1250.0
scaling_setting_070,Concise wording,400000,,valid,7200.0,1350.0
scaling_setting_070,Concise wording,200000,,valid,4800.0,1200.0
scaling_setting_070,Concise wording,50000,,valid,750.0,450.0
scaling_setting_070,Concise wording,800000,,valid,14500.0,3500.0
scaling_setting_070,Concise wording,100000,,valid,3250.0,310.0
scaling_setting_070,No-change control,200000,,valid,4500.0,2100.0
scaling_setting_070,Irrelevant-number control,200000,100000.0,valid,6500.0,1500.0
scaling_setting_070,Irrelevant-number control,200000,50000.0,valid,7400.0,1250.0
scaling_setting_070,Irrelevant-number control,200000,400000.0,valid,4800.0,1450.0
scaling_setting_070,Irrelevant-number control,200000,200000.0,valid,9500.0,1250.0
scaling_setting_070,Irrelevant-number control,200000,800000.0,valid,4200.0,1350.0
scaling_setting_071,Primary wording,800000,,valid,9200.0,1450.0
scaling_setting_071,Primary wording,100000,,valid,2200.0,430.0
scaling_setting_071,Primary wording,200000,,valid,6500.0,920.0
scaling_setting_071,Primary wording,400000,,valid,8500.0,2200.0
scaling_setting_071,Primary wording,50000,,valid,780.0,210.0
scaling_setting_071,Paraphrased wording,800000,,valid,11200.0,1430.0
scaling_setting_071,Paraphrased wording,200000,,valid,4200.0,850.0
scaling_setting_071,Paraphrased wording,100000,,valid,850.0,420.0
scaling_setting_071,Paraphrased wording,50000,,valid,750.0,320.0
scaling_setting_071,Paraphrased wording,400000,,valid,7200.0,850.0
scaling_setting_071,Concise wording,800000,,valid,16000.0,1150.0
scaling_setting_071,Concise wording,50000,,valid,750.0,120.0
scaling_setting_071,Concise wording,100000,,valid,3850.0,425.0
scaling_setting_071,Concise wording,200000,,valid,5200.0,650.0
scaling_setting_071,Concise wording,400000,,valid,9600.0,1150.0
scaling_setting_071,No-change control,200000,,valid,3400.0,850.0
scaling_setting_071,Irrelevant-number control,200000,50000.0,valid,5600.0,450.0
scaling_setting_071,Irrelevant-number control,200000,800000.0,valid,4500.0,920.0
scaling_setting_071,Irrelevant-number control,200000,400000.0,valid,4800.0,675.0
scaling_setting_071,Irrelevant-number control,200000,100000.0,valid,3200.0,750.0
scaling_setting_071,Irrelevant-number control,200000,200000.0,valid,4500.0,750.0
scaling_setting_072,Primary wording,800000,,valid,14650.0,3200.0
scaling_setting_072,Primary wording,200000,,valid,4800.0,920.0
scaling_setting_072,Primary wording,400000,,valid,18000.0,1250.0
scaling_setting_072,Primary wording,100000,,valid,8500.0,410.0
scaling_setting_072,Primary wording,50000,,valid,850.0,320.0
scaling_setting_072,Paraphrased wording,800000,,valid,14500.0,2800.0
scaling_setting_072,Paraphrased wording,400000,,valid,6200.0,1450.0
scaling_setting_072,Paraphrased wording,100000,,valid,2100.0,520.0
scaling_setting_072,Paraphrased wording,200000,,valid,8700.0,1200.0
scaling_setting_072,Paraphrased wording,50000,,valid,1500.0,550.0
scaling_setting_072,Concise wording,100000,,valid,2500.0,850.0
scaling_setting_072,Concise wording,400000,,valid,12800.0,1350.0
scaling_setting_072,Concise wording,200000,,valid,5200.0,1150.0
scaling_setting_072,Concise wording,800000,,valid,18750.0,1250.0
scaling_setting_072,Concise wording,50000,,valid,1200.0,350.0
scaling_setting_072,No-change control,200000,,valid,6500.0,1350.0
scaling_setting_072,Irrelevant-number control,200000,800000.0,valid,7500.0,1200.0
scaling_setting_072,Irrelevant-number control,200000,200000.0,valid,4500.0,850.0
scaling_setting_072,Irrelevant-number control,200000,100000.0,valid,7200.0,1200.0
scaling_setting_072,Irrelevant-number control,200000,50000.0,valid,4200.0,890.0
scaling_setting_072,Irrelevant-number control,200000,400000.0,valid,3500.0,950.0
scaling_setting_073,Primary wording,50000,,valid,1200.0,350.0
scaling_setting_073,Primary wording,100000,,valid,4500.0,870.0
scaling_setting_073,Primary wording,800000,,valid,32000.0,2400.0
scaling_setting_073,Primary wording,400000,,valid,16800.0,2800.0
scaling_setting_073,Primary wording,200000,,valid,8600.0,1450.0
scaling_setting_073,Paraphrased wording,50000,,valid,1250.0,420.0
scaling_setting_073,Paraphrased wording,400000,,valid,16000.0,980.0
scaling_setting_073,Paraphrased wording,100000,,valid,2500.0,850.0
scaling_setting_073,Paraphrased wording,800000,,valid,20000.0,2800.0
scaling_setting_073,Paraphrased wording,200000,,valid,3800.0,750.0
scaling_setting_073,Concise wording,100000,,valid,2500.0,1200.0
scaling_setting_073,Concise wording,800000,,valid,24000.0,4500.0
scaling_setting_073,Concise wording,400000,,valid,16000.0,2050.0
scaling_setting_073,Concise wording,200000,,valid,7200.0,950.0
scaling_setting_073,Concise wording,50000,,valid,1250.0,320.0
scaling_setting_073,No-change control,200000,,valid,8500.0,1250.0
scaling_setting_073,Irrelevant-number control,200000,800000.0,valid,5800.0,1250.0
scaling_setting_073,Irrelevant-number control,200000,50000.0,valid,8700.0,1450.0
scaling_setting_073,Irrelevant-number control,200000,100000.0,valid,8500.0,1200.0
scaling_setting_073,Irrelevant-number control,200000,400000.0,valid,8400.0,1250.0
scaling_setting_073,Irrelevant-number control,200000,200000.0,valid,8500.0,1200.0
scaling_setting_074,Primary wording,800000,,valid,18400.0,2600.0
scaling_setting_074,Primary wording,50000,,valid,2650.0,320.0
scaling_setting_074,Primary wording,200000,,valid,8200.0,1150.0
scaling_setting_074,Primary wording,400000,,valid,24500.0,1650.0
scaling_setting_074,Primary wording,100000,,valid,4200.0,850.0
scaling_setting_074,Paraphrased wording,200000,,valid,8500.0,1700.0
scaling_setting_074,Paraphrased wording,800000,,valid,32000.0,4800.0
scaling_setting_074,Paraphrased wording,100000,,valid,4200.0,750.0
scaling_setting_074,Paraphrased wording,50000,,valid,2700.0,320.0
scaling_setting_074,Paraphrased wording,400000,,valid,12000.0,1750.0
scaling_setting_074,Concise wording,200000,,valid,9500.0,1800.0
scaling_setting_074,Concise wording,800000,,valid,32000.0,5200.0
scaling_setting_074,Concise wording,400000,,valid,16000.0,2150.0
scaling_setting_074,Concise wording,100000,,valid,4500.0,1200.0
scaling_setting_074,Concise wording,50000,,valid,1500.0,450.0
scaling_setting_074,No-change control,200000,,valid,9800.0,1200.0
scaling_setting_074,Irrelevant-number control,200000,50000.0,valid,9700.0,1345.0
scaling_setting_074,Irrelevant-number control,200000,400000.0,valid,9400.0,1220.0
scaling_setting_074,Irrelevant-number control,200000,200000.0,valid,11500.0,750.0
scaling_setting_074,Irrelevant-number control,200000,800000.0,valid,8500.0,1200.0
scaling_setting_074,Irrelevant-number control,200000,100000.0,valid,5400.0,830.0
scaling_setting_075,Primary wording,200000,,valid,4500.0,750.0
scaling_setting_075,Primary wording,800000,,valid,24000.0,1550.0
scaling_setting_075,Primary wording,100000,,valid,3250.0,420.0
scaling_setting_075,Primary wording,50000,,valid,1250.0,325.0
scaling_setting_075,Primary wording,400000,,valid,12480.0,980.0
scaling_setting_075,Paraphrased wording,100000,,valid,4500.0,350.0
scaling_setting_075,Paraphrased wording,400000,,valid,14500.0,780.0
scaling_setting_075,Paraphrased wording,200000,,valid,7500.0,480.0
scaling_setting_075,Paraphrased wording,800000,,valid,24600.0,1250.0
scaling_setting_075,Paraphrased wording,50000,,valid,1225.0,315.0
scaling_setting_075,Concise wording,100000,,valid,2500.0,350.0
scaling_setting_075,Concise wording,200000,,valid,4500.0,950.0
scaling_setting_075,Concise wording,800000,,valid,24000.0,1450.0
scaling_setting_075,Concise wording,400000,,valid,12600.0,1450.0
scaling_setting_075,Concise wording,50000,,valid,750.0,325.0
scaling_setting_075,No-change control,200000,,valid,3200.0,850.0
scaling_setting_075,Irrelevant-number control,200000,400000.0,valid,4800.0,950.0
scaling_setting_075,Irrelevant-number control,200000,50000.0,valid,8200.0,1450.0
scaling_setting_075,Irrelevant-number control,200000,200000.0,valid,8200.0,850.0
scaling_setting_075,Irrelevant-number control,200000,100000.0,valid,6800.0,850.0
scaling_setting_075,Irrelevant-number control,200000,800000.0,valid,8500.0,1200.0
scaling_setting_076,Primary wording,200000,,valid,8200.0,950.0
scaling_setting_076,Primary wording,400000,,valid,18000.0,1250.0
scaling_setting_076,Primary wording,100000,,valid,4500.0,280.0
scaling_setting_076,Primary wording,50000,,valid,1250.0,380.0
scaling_setting_076,Primary wording,800000,,valid,32000.0,1800.0
scaling_setting_076,Paraphrased wording,50000,,valid,1750.0,240.0
scaling_setting_076,Paraphrased wording,200000,,valid,8500.0,940.0
scaling_setting_076,Paraphrased wording,800000,,empty,,
scaling_setting_076,Paraphrased wording,100000,,valid,4500.0,750.0
scaling_setting_076,Paraphrased wording,400000,,valid,16800.0,1450.0
scaling_setting_076,Concise wording,400000,,valid,18000.0,1200.0
scaling_setting_076,Concise wording,200000,,valid,11000.0,890.0
scaling_setting_076,Concise wording,50000,,valid,1250.0,325.0
scaling_setting_076,Concise wording,100000,,valid,3500.0,420.0
scaling_setting_076,Concise wording,800000,,valid,24000.0,1650.0
scaling_setting_076,No-change control,200000,,valid,9500.0,1800.0
scaling_setting_076,Irrelevant-number control,200000,100000.0,valid,7500.0,1200.0
scaling_setting_076,Irrelevant-number control,200000,400000.0,valid,8500.0,1200.0
scaling_setting_076,Irrelevant-number control,200000,50000.0,valid,7200.0,1250.0
scaling_setting_076,Irrelevant-number control,200000,200000.0,valid,7800.0,450.0
scaling_setting_076,Irrelevant-number control,200000,800000.0,valid,8500.0,1200.0
scaling_setting_077,Primary wording,50000,,valid,750.0,320.0
scaling_setting_077,Primary wording,100000,,valid,3200.0,580.0
scaling_setting_077,Primary wording,200000,,valid,4500.0,1200.0
scaling_setting_077,Primary wording,800000,,valid,24000.0,4600.0
scaling_setting_077,Primary wording,400000,,valid,12000.0,1500.0
scaling_setting_077,Paraphrased wording,800000,,valid,29800.0,4500.0
scaling_setting_077,Paraphrased wording,200000,,valid,4600.0,950.0
scaling_setting_077,Paraphrased wording,50000,,valid,950.0,320.0
scaling_setting_077,Paraphrased wording,100000,,valid,3250.0,650.0
scaling_setting_077,Paraphrased wording,400000,,valid,9500.0,1200.0
scaling_setting_077,Concise wording,400000,,valid,9800.0,1750.0
scaling_setting_077,Concise wording,800000,,valid,24500.0,1650.0
scaling_setting_077,Concise wording,100000,,valid,2500.0,420.0
scaling_setting_077,Concise wording,50000,,valid,750.0,320.0
scaling_setting_077,Concise wording,200000,,valid,3200.0,450.0
scaling_setting_077,No-change control,200000,,valid,4800.0,750.0
scaling_setting_077,Irrelevant-number control,200000,200000.0,valid,4800.0,1250.0
scaling_setting_077,Irrelevant-number control,200000,400000.0,valid,4200.0,850.0
scaling_setting_077,Irrelevant-number control,200000,100000.0,valid,4800.0,1230.0
scaling_setting_077,Irrelevant-number control,200000,50000.0,valid,6200.0,860.0
scaling_setting_077,Irrelevant-number control,200000,800000.0,valid,4500.0,850.0
scaling_setting_078,Primary wording,800000,,valid,32000.0,1500.0
scaling_setting_078,Primary wording,400000,,valid,15600.0,1750.0
scaling_setting_078,Primary wording,50000,,valid,1750.0,320.0
scaling_setting_078,Primary wording,200000,,valid,7500.0,940.0
scaling_setting_078,Primary wording,100000,,valid,4800.0,720.0
scaling_setting_078,Paraphrased wording,100000,,valid,4500.0,320.0
scaling_setting_078,Paraphrased wording,800000,,valid,32000.0,1350.0
scaling_setting_078,Paraphrased wording,200000,,valid,8600.0,650.0
scaling_setting_078,Paraphrased wording,400000,,valid,15200.0,1850.0
scaling_setting_078,Paraphrased wording,50000,,valid,1250.0,320.0
scaling_setting_078,Concise wording,800000,,valid,24000.0,1800.0
scaling_setting_078,Concise wording,50000,,valid,1250.0,240.0
scaling_setting_078,Concise wording,100000,,valid,3200.0,450.0
scaling_setting_078,Concise wording,400000,,valid,18000.0,1750.0
scaling_setting_078,Concise wording,200000,,valid,6500.0,850.0
scaling_setting_078,No-change control,200000,,valid,5400.0,850.0
scaling_setting_078,Irrelevant-number control,200000,200000.0,valid,8400.0,950.0
scaling_setting_078,Irrelevant-number control,200000,100000.0,valid,8500.0,1200.0
scaling_setting_078,Irrelevant-number control,200000,400000.0,valid,9400.0,520.0
scaling_setting_078,Irrelevant-number control,200000,50000.0,valid,8900.0,1200.0
scaling_setting_078,Irrelevant-number control,200000,800000.0,valid,8500.0,730.0
scaling_setting_079,Primary wording,100000,,valid,3750.0,850.0
scaling_setting_079,Primary wording,800000,,valid,24000.0,4500.0
scaling_setting_079,Primary wording,400000,,valid,7200.0,1350.0
